@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'7 Where applic applic certif criterion criteria which each EHR Modul ha been test certifi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i Retain all record relat test certif to ISO IEC Guid 65:1996 incorpor refer § 170.499 ISO IEC 17025:2005 incorpor refer § 170.499 durat temporari certif program provid copi final result all complet test certif ONC conclus test certif activ temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'j Promptli refund ani all fee receiv for',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Request test certif that ar withdrawn while it oper ar suspend Nation Coordin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Test and certif that not be complet result it conduct and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Previou test and certif that it perform if it conduct necessit recertif Complet EHR possibl possibl EHR Modul',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'k Ensure adher follow requir when issu certif Complet EHR possibl possibl EHR Modul',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 All certif requir that Complet EHR EHR Modul develop conspicu includ follow text it Web site all market materi commun statement other assert relat Complet EHR EHR Modul certif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i Thi Thi is 201 201 compliant ha been certifi ONC-ATCB accord applic certif criteria adopt Secretari Health Human Servic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Thi certif certif doe not repres endors U.S. Depart Health Human Servic guarante receipt incent payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii inform ONC-ATCB is requir to report Nation Coordin paragraph h thi section specif Complet EHR EHR Modul issu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 certif issu an integr bundl EHR Modul be treat same certif issu Complet EHR purpos paragraph k 1 of thi section that it also indic each EHR Modul that compris bundl and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 certif certif issu Complet EHR EHR Modul base applic certif criteria adopt Secretari subpart C thi part be separ distinct ani other certif s base other criteria requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.425 Applicat submiss',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a applic ONC-ATCB statu submit it applic either electron e-mail or web submiss if avail regular express mail',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b applic ONC-ATCB statu be submit Nation Coordin ani time exist temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.430 Review applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a Method review review timefram',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Applicat be review order thei ar receiv',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Nation Coordin Coordin review Part 1 applic it entireti determin whether Part Part 1 applic is complet satisfactori proceed to review Part 2 applic it entireti',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Nation Coordin is permit up 30 dai to review applic submit first time receipt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Applicat defici',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 If Nation Coordin identifi area applic that requir applic to clarifi statement correct error omiss Nation Coordin contact applic to make such clarif correct issu defici notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If Nation Coordin ha not receiv request inform five dai applic be issu defici notic specifi error omiss defici statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 If Nation Coordin determin that defici either part applic exist Nation Coordin Coordin issu defici notic applic return applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'defici notic identifi area applic that requir addit inform correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Revis applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 applic is permit to submit revis applic respons defici notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applic request extens good caus Nation Coordin 15-dai period provid paragraph c 2 of thi section submit revis applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 In order to continu to be consid ONC-ATCB statu applic revis applic applic address specifi defici be receiv Nation Coordin 15 dai applic receipt defici notic unless Nation Coordin grant applic request extens 15-dai period base find good caus',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If good caus extens is grant then revis applic be receiv end extens period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Nation Coordin is permit up 15 dai to review revis applic onc it it ha been receiv request clarif statement correct error omiss revis applic thi time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 If Nation Coordin determin that revis applic still contain defici applic be issu denial notic indic that applic no longer be consid author temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applic request reconsider denial accord § 170.435',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Satisfactori applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 applic be deem satisfactori if it meet all applic requir pass score profici examin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Nation Coordin notifi applic author repres it satisfactori applic it success achiev ONC-ATCB statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Once notifi Nation Coordin it success achiev ONC-ATCB statu applic applic applic repres itself ONC-ATCB begin test certifi Complet EHR possibl possibl EHR Modul consist it author',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.435 ONC-ATCB applic reconsider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a applic request that Nation Coordin reconsid denial notic issu each part applic onli if applic demonstr that clear factual error were made review applic part applic that error correct lead applic obtain ONC-ATCB statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Submiss requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applic is requir to submit 15 dai receipt denial notic written statement Nation Coordin contest decis to deni it applic explain suffici document what factual error it believ account denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If Nation Coordin doe not receiv applic submiss specifi timefram it reconsider request be reject',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Reconsider request review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If Nation Coordin receiv time reconsider request Nation Coordin is permit up 15 dai date receipt to review inform submit applic issu decis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Decis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 If Nation Coordin determin that clear factual error were made review applic that correct error remov all identifi defici applic author repres be notifi Nation Coordin decis to revers previou decis s not to approv part applic applic entir applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i If Nation Coordin decis to revers previou decis s affect part 1 applic Nation Coordin subsequ review part 2 applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii If Nation Coordin decis to revers previou decis s affect part 2 applic applic author repres be notifi Nation Coordin decis applic success achiev ONC-ATCB statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 If review applic reconsider request Nation Coordin determin that applic did not identifi ani factual error that correct those factual error not remov all identifi defici applic Nation Coordin reject applic reconsider request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Final decis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'reconsider decis issu Nation Coordin is final not subject further review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.440 ONC-ATCB statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a Acknowledg and public',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Nation Coordin Coordin acknowledg make publicli avail name ONC-ATCB date each wa author type s test certif each ha been author to perform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Represent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Each ONC-ATCB promin unambigu identifi scope it author it Web site all market commun statement written oral pertain it activ temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Renew',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ONC-ATCB statu doe not need to be renew temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Expirat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'statu all ONC-ATCB expir sunset temporari certif program accord § 170.490',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.445 Complet EHR test certif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a ONC-ATCB ONC-ATCB test certifi Complet EHR all applic certif criteria adopt Secretari subpart C thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b ONC-ATCB provid option Complet EHR to be test certifi sole applic certif criteria adopt Secretari subpart C thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Inherit certifi statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ONC-ATCB accept request newer version previous certifi Complet EHR to inherit previous certifi Complet EHR certifi statu requir newer version to be retest recertifi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 grant certifi statu newer version previous certifi Complet EHR ONC-ATCB review attest submit develop Complet EHR to determin whether newer version ha advers affect ani previous certifi capabl',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 ONC-ATCB grant certifi statu newer version previous certifi Complet EHR if it determin that previous certifi capabl have not been advers affect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd ONC-ATCB that ha been author to test certifi Complet EHR is also author to test certifi all EHR Modul temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.450 EHR modul test certif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a When test certifi EHR Modul ONC-ATCB ONC-ATCB test certifi accord applic certif criterion certif criteria adopt Secretari subpart C thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b ONC-ATCB provid option EHR Modul bundl EHR Modul to be test certifi sole applic certif criteria adopt Secretari subpart C thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Privaci and secur test certif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'EHR Modul Modul be test certifi all privaci secur certif criteria adopt Secretari unless EHR Modul Modul s is ar present test certif on follow manner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 The EHR Modul Modul s is ar present test certif pre-coordin integr bundl EHR Modul which which otherwis meet definit of constitut Complet EHR as defin 45 CFR 170.102 on more constitu EHR Modul Modul is ar demonstr respons for provid all privaci secur capabl entir bundl EHR Modul s or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 EHR Modul is present test certif present present demonstr provid document ONC-ATCB that privaci secur certif criterion is inapplic that it be technic infeas EHR Modul to be test certifi such certif criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Inherit certifi statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ONC-ATCB accept request newer version previous certifi EHR Modul bundl EHR Modul to inherit previous certifi EHR Modul \'s bundl EHR Modul certifi statu requir newer version to be retest recertifi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 grant certifi statu newer version previous certifi EHR Modul bundl EHR Modul ONC-ATCB review attest submit develop EHR Modul present bundl EHR Modul to determin whether newer version ha advers affect ani previous certifi capabl',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 ONC-ATCB grant certifi statu newer version previous certifi EHR Modul bundl EHR Modul if it determin that previous certifi capabl have not been advers affect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.455 Test certif newer version certain standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a ONC-ATCB ONC-ATCB test certifi Complet EHR EHR Modul newer version certain identifi minimum standard specifi subpart B thi part if Secretari ha accept newer version adopt minimum standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Applicabl accept new version adopt minimum standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 ONC-ATCB ar not requir to test certifi Complet EHR possibl possibl EHR Modul to newer version adopt minimum standard accept Secretari incorpor refer provis adopt version is updat Feder Regist newer version',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Certifi EHR Technolog be upgrad to compli newer version adopt minimum standard accept Secretari advers affect certif statu Certifi EHR Technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.457 Author test certif method',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ONC-ATCB provid remot test certif both develop deploy site',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.460 Good stand ONC-ATCB',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ONC-ATCB maintain good stand by',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a Adhere Principl Proper Conduct ONC-ATCB',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Refrain engag other type inappropri behavior includ ONC-ATCB misrepres scope it author ONC-ATCB test certifi Complet EHR possibl and possibl EHR Modul which it doe not have author and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c all other applic Feder state law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.465 Revoc of author test certif bodi statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a Type-1 violat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Nation Coordin revok ONC-ATCB statu commit Type-1 violat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Type-1 violat includ violat law temporari certif program polici that that threaten significantli undermin integr temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'These violat violat includ ar not limit to Fals fraudul abus activ that affect temporari certif program program administ HHS ani program administ Feder govern',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Type-2 violat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Nation Coordin Coordin revok ONC-ATCB statu fail time adequ correct Type-2 violat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Type-2 violat constitut noncompli § 170.460',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Noncompli notif',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If Nation Coordin obtain reliabl evid that ONC-ATCB no longer be complianc § 170.460 Nation Coordin Coordin issu noncompli notif reason notif ONC-ATCB request that ONC-ATCB respond alleg violat correct violat if applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Opportun becom compliant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'receipt noncompli notif ONC-ATCB is permit up 30 dai to submit written respons accompani document that demonstr that no violat occur that alleg violat ha been correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i If ONC-ATCB submit respons Nation Coordin is permit up 30 dai time respons is receiv to evalu respons reach decis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Nation Coordin mai if necessari request addit inform ONC-ATCB thi time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii If Nation Coordin determin that no violat occur that violat ha been suffici correct Nation Coordin issu memo ONC-ATCB confirm thi determin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii If Nation Coordin determin that ONC-ATCB fail to demonstr that no violat occur to correct area s non-compli identifi paragraph b 1 of thi section 30 dai receipt noncompli notif then Nation Coordin propos to revok ONC-ATCB statu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c Propos revoc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Nation Coordin propos to revok ONC-ATCB statu Nation Coordin ha reliabl evid the ONC-ATCB commit Type-1 violat or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Nation Coordin propos to revok ONC-ATCB statu if after ONC-ATCB ha been notifi Type-2 violat ONC-ATCB fail to',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i To rebut find violat suffici evid show that violat did not occur that violat ha been correct or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii Submit Nation Coordin written respons noncompli notif specifi timefram paragraph b 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Suspens ONC-ATCB oper',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Nation Coordin suspend oper ONC-ATCB temporari certif program base reliabl evid indic that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i ONC-ATCB commit Type-1 Type-2 violat and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii continu test certif Complet EHR possibl possibl EHR Modul ONC-ATCB have advers impact health safeti patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 If Nation Coordin determin that condit paragraph d 1 have been met ONC-ATCB be issu notic propos suspens',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 receipt notic propos suspens ONC-ATCB be permit up 3 dai to submit written respons Nation Coordin explain why it oper not be suspend',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 Nation Coordin is permit up 5 dai receipt ONC-ATCB written respons notic propos suspens to review respons make determin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'5 Nation Coordin make on follow determin in respons ONC-ATCB written respons if ONC-ATCB fail to submit written respons timefram specifi paragraph d 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i Rescind propos suspens or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii Suspend ONC-ATCB oper until it ha adequ correct Type-2 violat or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii Propos revoc accord § 170.465 c suspend ONC-ATCB oper durat revoc process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'6 suspens will becom effect ONC-ATCB receipt notic suspens',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e Opportun respond propos revoc notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 ONC-ATCB ONC-ATCB ONC-ATCB respond propos revoc notic do so 10 dai receiv propos revoc notic includ appropri document explain write why it statu not be revok',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 receipt ONC-ATCB respons propos revoc notic Nation Coordin is permit up 30 dai to review inform submit ONC-ATCB reach decis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Unless suspend ONC-ATCB be permit to continu it oper temporari certif program time period provid ONC-ATCB to respond propos revoc notic Nation Coordin to review respons',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f Good stand determin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If Nation Coordin determin that ONC-ATCB statu not be revok Nation Coordin notifi ONC-ATCB author repres write thi determin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g Revoc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Nation Coordin revok ONC-ATCB statu if',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i determin is made that revoc is appropri consid inform provid by ONC-ATCB respons propos revoc notic or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii ONC-ATCB doe not respond propos revoc notic specifi timefram paragraph d 1 thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 decis decis to revok ONC-ATCB statu is final not subject further review unless Nation Coordin choos to reconsid revoc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'h Extent durat revoc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 revoc ONC-ATCB is effect as soon ONC-ATCB receiv revoc notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 test certif bodi bodi that ha had it ONC-ATCB statu revok is prohibit accept new request test certif ceas it current test certif oper temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 test certif bodi that ha had it ONC-ATCB statu revok Type-1 violat is prohibit reappli ONC-ATCB statu temporari certif program on year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'If temporari certif program sunset dure thi time test certif bodi is prohibit appli ONC-ACB statu perman certif program time that remain on year prohibit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 failur failur test certif bodi that ha had it ONC-ATCB statu revok to promptli refund ani all fee test possibl and possibl certif Complet EHR EHR Modul not complet be consid violat Principl Proper Conduct ONC-ATCB be taken account Nation Coordin if test certif bodi bodi reappli ONC-ATCB statu temporari certif program appli ONC-ACB statu perman certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.470 Effect revoc certif issu to complet EHR EHR Modul',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a certifi statu Complet EHR possibl possibl EHR Modul certifi ONC-ATCB that had it statu revok remain intact unless Type-1 violat wa commit that call question legitimaci certif issu former ONC-ATCB',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b If Nation Coordin determin that Type-1 violat occur that call question legitimaci certif conduct former ONC-ATCB then Nation Coordin would',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 Review fact surround revoc ONC-ATCB \'s statu and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Publish notic ONC Web site if Nation Coordin believ that Complet EHR possibl possibl EHR Modul were improperli certifi former ONC-ATCB',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c If Nation Coordin determin that Complet EHR possibl possibl EHR Modul were improperli certifi certif statu affect Complet EHR possibl and possibl EHR Modul onli remain intact 120 dai Nation Coordin publish notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certif statu Complet EHR possibl possibl EHR Modul onli be maintain thereaft be re-certifi ONC-ATCB good stand',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.490 Sunset temporari certif program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a temporari certif program sunset on Decemb 31 2011 if perman certif program is not fulli constitut that time then subsequ date that is determin to be appropri Nation Coordin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'On and after temporari certif program sunset date ONC-ATCB be prohibit accept new request to test certifi Complet EHR EHR Modul',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b ONC-ATCB ar permit up six month sunset date to complet all test certif activ associ request test certif Complet EHR possibl possibl EHR Modul receiv sunset date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.499 Incorpor refer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'a Certain materi is incorpor refer thi subpart approv Director Feder Regist 5 U.S.C. 552 a 1 CFR part 51',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'To enforc ani edit other that specifi thi section Depart Health Human Servic publish notic chang Feder Regist materi be avail public',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'All approv materi is avail inspect Nation Archive Record Administr NARA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'For inform avail thi materi NARA call 202-741-6030 go http:\\/\\/www.archives.gov\\/federal_register\\/code_of_federal_regulations\\/ibr_locations.html',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Also it is avail inspect U.S. Depart Health Human Servic Office Nation Coordin Health Informat Technolog Hubert H. Humphrei Build Suit 729D 200 Independ Ave SW. Washington DC 20201 call ahead to arrang inspect 202-690-7151 is avail sourc list below',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Internat Organiz Standard Case postal 56 CH · 1211 Genev 20 Switzerland telephon +41 -22 -749 -01 -11 http:\\/\\/www.iso.org',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 ISO IEC 17025 Gener Requir Compet Test Calibr Laboratori Second Edition Mai 15 2005 IBR approv § 170.420 § 170.423',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 ISO IEC GUIDE 65 Gener Requir Bodi Operat Product Certif System First Edition 1996 IBR approv § 170.420 § 170.423',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Subpart E ONC HIT Certif Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Sourc 76 FR 1325 Dec. 7 2011 unless otherwis note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.500 Basi scope',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Thi subpart subpart implement section 3001 c 5 Public Health Servic Act set forth rule procedur relat ONC HIT Certif Program health inform technolog HIT administ Nation Coordin Health Informat Technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.501 Applicabl',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Thi subpart establish process that applic ONC-ACB statu follow to be grant ONC-ACB statu Nation Coordin process Nation Coordin follow when assess applic grant ONC-ACB statu requir that ONC-ACB follow to maintain ONC-ACB statu requir ONC-ACB certifi Complet EHR EHR Modul s other type HIT accord applic certif criteria adopt Secretari subpart C thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'It also establish process accredit organ follow request approv Nation Coordin that Nation Coordin turn follow to approv accredit organ ONC HIT Certif Program certain ongo respons ONC-AA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
