@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'reconsideration decision issue National Coordinator final subject review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.505 correspondence',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'correspondence communication National Coordinator conduct e-mail unless necessary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'official date receipt e-mail National Coordinator accreditation organization request onc-aa status onc-aa applicant onc-acb status onc-acb date e-mail send',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b circumstance necessary accreditation organization request onc-aa status onc-aa applicant onc-acb status onc-acb correspond communicate National Coordinator regular express mail official date receipt date delivery confirmation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.510 type certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant seek authorization National Coordinator perform following type certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'complete ehr certification possibly possibly',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b ehr module certification possibly possibly',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c certification type HIT Secretary adopt certification criterion subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.520 application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant applicant include follow information application onc-acb status submit National Coordinator application consider complete',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'type authorization seek pursuant § 170.510',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'authorization perform EHR Module certification applicant indicate specific type s EHR Module s seek authorization certify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'qualify applicant grant authorization certify type s EHR Module s seek authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b general identify information include',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 address city state zip code web site applicant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 designation authorize representative title phone number e-mail address person serve applicant point contact',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c documentation confirm applicant accredit onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd agreement properly execute applicant authorize representative adhere principle proper Conduct ONC-ACBs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.523 principle proper conduct onc-acb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb shall',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'maintain accreditation new onc-aa approve National Coordinator obtain accreditation new onc-aa 12 month reasonable period specify National Coordinator maintain accreditation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b attend mandatory onc training program update session',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c maintain training program include document procedure training requirement ensure personnel competent certify hit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Report ONC 15 day change materially affect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 legal commercial organizational ownership status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Organization management key certification personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 policy procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 Location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'5 Personnel facility work environment resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'6 ONC authorize representative point contact',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'7 matter materially affect ability certify HIT',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e allow onc authorized agent s periodically observe site unannounced schedule normal business hour certification perform demonstrate compliance requirement ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f provide onc frequently weekly current list complete ehr possibly possibly EHR module certify include minimum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 complete ehr ehr module developer applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 date certify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 product version',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 unique certification number specific product identification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'5 clinical quality measure complete ehr ehr module certify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'6 applicable additional software complete ehr ehr module rely demonstrate compliance certification criterion criterion adopt Secretary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'7 applicable certification criterion criterion EHR Module certify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'8 hyperlink test result use certify complete ehr possibly possibly EHR module access public',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g retain record relate certification complete ehr possibly possibly EHR Module s minimum 5 year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'h certify HIT complete ehr possibly possibly EHR Module s test use test tool test procedure approve National Coordinator',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 nvlap-accredited testing laboratory',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 onc-atcb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certify previously certify EHR Module s certification criterion criterion EHR Module s previously certify revise new certification criterion applicable EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii perform gap certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'submit annual surveillance plan National Coordinator annually report National Coordinator surveillance result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'j promptly refund fee receive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 request certification withdraw operation suspend National Coordinator',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 certification complete result conduct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 previous certification perform conduct necessitate recertification complete ehr possibly possibly EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'k ensure adherence following requirement issue certification complete ehr possibly possibly EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 complete ehr ehr module developer conspicuously include follow web site marketing material communication statement assertion relate complete ehr ehr module certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'compliant certify onc-acb accordance applicable certification criterion adopt Secretary Health Human Services',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certification represent endorsement U.S. Department Health Human Services',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii information onc-acb require report National Coordinator paragraph f section specific complete ehr ehr module issue',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii additional type cost ep eh cah pay implement complete ehr EHR Module capability order attempt meet meaningful use objective measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ehr technology self-developer exclude requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 certification issue pre-coordinated integrated bundle EHR Modules treat certification issue complete ehr purpose paragraph k 1 section certification indicate EHR Module include bundle',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 certification certification issue complete ehr ehr module base solely applicable certification criterion adopt Secretary subpart c separate distinct certification s base criterion requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.525 application submission',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant onc-acb status submit application electronically e-mail web submission available regular express mail',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b application onc-acb status submit National Coordinator time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.530 review application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'method review review timeframe',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 application review order receive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator permit 30 day receipt review application submit time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b application deficiency',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator identify area application require applicant clarify statement correct error omission National Coordinator contact applicant make clarification correction issue deficiency notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator receive request information day National Coordinator issue deficiency notice applicant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator determine deficiency application exist National Coordinator Coordinator issue deficiency notice applicant return application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'deficiency notice identify area application require additional information correction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c revise application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 applicant permit submit revise application response deficiency notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant request National Coordinator extension good cause 15-day period provide paragraph c 2 section submit revise application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 order applicant continue consider onc-acb status applicant revise application application address specify deficiency receive National Coordinator 15 day applicant receipt deficiency notice unless National Coordinator grant applicant request extension 15-day period base finding good cause',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'good cause extension grant revise application receive end extension period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 National Coordinator permit 15 day review revise application receive request clarification statement correction error omission revise application time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 National Coordinator determine revise application contain deficiency applicant issue denial notice indicate applicant reapply onc-acb status period month date denial notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant request reconsideration decision accordance § 170.535',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd satisfactory application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 application deem satisfactory meet application requirement determine National Coordinator',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator notify applicant authorize representative satisfactory application successful achievement onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 notify National Coordinator successful achievement onc-acb status applicant applicant represent onc-acb begin certify health information technology consistent authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.535 onc-acb application reconsideration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant request National Coordinator reconsider denial notice applicant demonstrate clear factual error make review application error correction lead applicant obtain onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b submission requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'applicant require submit 15 day receipt denial notice write statement National Coordinator contest decision deny application explain sufficient documentation factual error s believe account denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator receive applicant reconsideration request specify timeframe reconsideration request reject',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c reconsideration request review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator receive timely reconsideration request National Coordinator permit 15 day date receipt review information submit applicant issue decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator determine clear factual error make review application correction error remove identify deficiency applicant authorize representative notify National Coordinator determination applicant successful achievement onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 review applicant reconsideration request National Coordinator determine applicant identify factual error correction factual error remove identify deficiency application National Coordinator reject applicant reconsideration request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 final decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'reconsideration decision issue National Coordinator final subject review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.540 onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'acknowledgement publication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator Coordinator acknowledge make publicly available onc-acb date authorize type s certification authorize perform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b representation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb prominently unambiguously identify scope authorization web site marketing communication statement write oral pertain activity ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c renewal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb require renew status year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb require submit renewal request contain update information request § 170.520 National Coordinator 60 day expiration status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd expiration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb status expire year date grant National Coordinator unless renew accordance paragraph c section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.545 complete ehr certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certify complete ehr onc-acb certify accordance applicable certification criterion adopt Secretary subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b onc-acb provide option complete ehr certify solely applicable certification criterion adopt Secretary subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c gap certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb onc-acb provide option perform gap certification previously certify complete ehr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd inherit certified status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb accept request newer version previously certify complete ehr inherit certified status previously certify complete ehr require newer version recertify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 grant certified status newer version previously certify complete ehr onc-acb review attestation submit developer complete ehr determine change newer version adversely affect complete ehr capability certification criterion adopt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 onc-acb grant certified status newer version previously certify complete ehr determine capability certification criterion adopt adversely affect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e onc-acb authorize certify complete ehr authorize certify EHR Modules ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.550 EHR Module certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certify EHR Module s onc-acb certify accordance applicable certification criterion adopt Secretary subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b onc-acb provide option EHR Module s certify solely applicable certification criterion adopt Secretary subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c gap certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb onc-acb provide option perform gap certification previously certify EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd onc-acb provide update certification previously certify EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e privacy security certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certification 2011 Edition EHR certification criterion EHR Module s certify privacy security certification criterion adopt Secretary unless EHR Module s present certification follow manners',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 EHR module present certification pre-coordinated integrated bundle EHR Modules meet definition constitute complete ehr constituent EHR Modules demonstrably responsible provide privacy security capability entire bundle EHR Modules',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 ehr module present certification presenter presenter demonstrate provide documentation onc-acb privacy security certification criterion inapplicable technically infeasible EHR Module certify accordance certification criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f certify ehr module 2014 Edition EHR certification criterion onc-acb certify EHR Module accordance certification criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 section 170.314 g 1 EHR Module capability present certification support meaningful use objective percentage-based measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 section 170.314 g 3 EHR Module present certification list certification criterion § 170.314 g 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 section 170.314 g 4',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g inherit certified status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb accept request newer version previously certify EHR Module s inherit certified status previously certify EHR Module s require newer version recertify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 grant certified status newer version previously certify EHR Module s onc-acb review attestation submit developer s EHR Module s determine change newer version adversely affect EHR Module s capability certification criterion adopt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 onc-acb grant certified status newer version previously certify EHR Module s determine capability certification criterion adopt adversely affect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.553 certification health information technology complete ehr EHR Modules',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb authorize certify health information technology complete ehr possibly possibly EHR module certify health information technology accordance applicable certification criterion certification criterion adopt Secretary subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.555 certification newer version certain standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb certify complete ehr possibly possibly EHR Module s newer version certain identify minimum standard specify subpart b unless Secretary prohibit use newer version certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b applicability newer version minimum standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 onc-acb require certify complete ehr possibly possibly EHR Module s newer version standard identify minimum standard subpart b unless incorporation reference standard update Federal Register newer version',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 certify complete ehr certify EHR Module upgrade comply newer version standard identify minimum standard subpart b adversely affect certification status unless Secretary prohibit use newer version certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.557 authorize certification method',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb provide remote certification development deployment site',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.560 good standing onc-acb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb maintain good standing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'adhere principle proper Conduct ONC-ACBs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b refrain engage type inappropriate behavior include onc-acb misrepresent scope authorization onc-acb certify complete ehr possibly possibly EHR Module s authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c applicable Federal State law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.565 revocation onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'type-1 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator revoke onc-acb status commit type-1 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'type-1 violation include violation law onc hit certification program policy threaten significantly undermine integrity ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'violation violation include limit False fraudulent abusive activity affect ONC HIT Certification Program program administer HHS program administer federal government',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b type-2 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator Coordinator revoke onc-acb status fail timely adequately correct type-2 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'type-2 violation constitute noncompliance § 170.560',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 noncompliance notification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator obtain reliable evidence onc-acb longer compliance § 170.560 National Coordinator Coordinator issue noncompliance notification reason notification onc-acb request onc-acb respond alleged violation correct violation applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Opportunity compliant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'receipt noncompliance notification onc-acb permit 30 day submit written response accompany documentation demonstrate violation occur alleged violation correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb submit response National Coordinator permit 30 day time response receive evaluate response reach decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator necessary request additional information onc-acb time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii National Coordinator determine violation occur violation sufficiently correct National Coordinator issue memo onc-acb confirm determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii National Coordinator determine onc-acb fail demonstrate violation occur correct area s non-compliance identify paragraph b 1 section 30 day receipt noncompliance notification National Coordinator propose revoke onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c propose revocation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator propose revoke onc-acb status National Coordinator reliable evidence onc-acb commit type-1 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator propose revoke onc-acb status onc-acb notify type-2 violation onc-acb fail',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'rebut finding violation sufficient evidence violation occur violation correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii submit National Coordinator written response noncompliance notification specify timeframe paragraph b 2 section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd suspension onc-acb operation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator suspend operation onc-acb ONC HIT Certification Program base reliable evidence indicate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-acb commit type-1 type-2 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii continue certification complete ehr EHR Module s possibly possibly type hit onc-acb adverse impact health safety patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator determine condition paragraph d 1 section meet onc-acb issue notice proposed suspension',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 receipt notice proposed suspension onc-acb permit 3 day submit written response National Coordinator explain operation suspend',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 National Coordinator permit 5 day receipt onc-acb written response notice proposed suspension review response make determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'5 National Coordinator make follow determination response onc-acb written response onc-acb fail submit written response timeframe specify paragraph d 3 section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'rescind proposed suspension',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii suspend onc-acb operation adequately correct type-2 violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii propose revocation accordance § 170.565 c suspend onc-acb operation duration revocation process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'6 suspension effective onc-acb receipt notice suspension',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e Opportunity respond propose revocation notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 onc-acb onc-acb onc-acb respond propose revocation notice 10 day receive propose revocation notice include appropriate documentation explain write status revoke',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 receipt onc-acb response propose revocation notice National Coordinator permit 30 day review information submit onc-acb reach decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f good standing determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator determine onc-acb status revoke National Coordinator notify onc-acb authorize representative writing determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g revocation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator revoke onc-acb status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'determination make revocation appropriate consider information provide onc-acb response propose revocation notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii onc-acb respond propose revocation notice specify timeframe paragraph e 1 section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 decision decision revoke onc-acb status final subject review unless National Coordinator choose reconsider revocation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'h extent duration revocation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 revocation onc-acb effective soon onc-acb receive revocation notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 certification body body onc-acb status revoke prohibit accept new request certification cease current certification operation ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 certification body onc-acb status revoke type-1 violation permit reapply onc-acb status ONC HIT Certification Program period 1 year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 failure failure certification body onc-acb status revoke promptly refund fee certification complete ehr EHR Module s complete consider violation principle proper Conduct ONC-ACBs account National Coordinator certification body reapply onc-acb status ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.570 effect revocation certification issue complete ehr EHR Module s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certified status complete ehr possibly possibly EHR Module s certify onc-acb status revoke remain intact unless type-1 violation commit question legitimacy certification issue onc-acb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
