@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'cost alloc plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'softwar and ownership right',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'retroact approv of ffp with effect date of februari',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'review and assess of administr activ and expens of medicaid provid health inform technolog adopt and oper',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'financi oversight and monitor of expenditur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'combat fraud and abus',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'appeal process for medicaid provid receiv electron health record incent payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'author sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'and of social secur act u s c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart provis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'basi and purpos',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'thi part implement follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'section of act by establish payment incent under medicar part b for elig profession who adopt and meaningfulli us certifi electron health record ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b section of act provid incent payment medicar advantag organ for certain affili profession who meaningfulli us certifi ehr technolog and meet certain other requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c section of act by establish incent payment for meaning us of certifi ehr technolog by subsect d as defin under section of particip in medicar ff program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd section of act provid incent payment critic access hospit that meaningfulli us certifi ehr technolog base on hospit reason cost',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'e section of act provid incent payment ma organ for certain affili hospit that meaningfulli us certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'f section and of act provid percent feder financi particip ffp state for incent payment certain elig provid particip in medicaid program and oper includ support servic and train for staff certifi ehr technolog and percent ffp for state administr expens relat such incent payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'g section and of provid for payment reduct for inpati servic furnish on or after octob medicar beneficiari by hospit that ar not meaning user of certifi ehr and for cover profession servic furnish on or after januari medicar beneficiari by certain profession who ar not meaning user of certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
definit,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'in thi unless otherwis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'certifi electron health record technolog ha same definit as thi term is defin at cfr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'critic access hospit cah mean facil that ha been certifi as critic access hospit under section of act and for which medicar payment is made under section of act for inpati servic and under section of act for outpati servic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ehr report period mean either of follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for elig profession',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i for first payment ani continu dai period within calendar year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except as specifi in paragraph of thi for or sixth payment calendar year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b for medicaid provid who ar demonstr thei ar meaning ehr user for first time in their second payment ehr report period dure such second payment year is ani continu dai period within calendar year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for elig hospit or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i for first payment ani continu dai period within feder fiscal year and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except as specifi in paragraph of thi for or sixth payment feder fiscal year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b for medicaid provid who ar demonstr thei ar meaning ehr user for first time in their second payment ehr report period dure such second payment year is ani continu dai period within feder fiscal year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit mean elig hospit as defin under or medicaid elig hospit under subpart d of thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig profession ep mean elig profession as defin under or medicaid elig profession under subpart d of thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'hospit base ep is ep as defin under thi section who furnish percent or more of hi or her cover profession servic in hospit set in year preced payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for thi will calcul base on feder fy prior payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for it is at state discret if data is gather on feder fy or cy prior payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'set is consid hospit set if it is site of servic that would identifi by code us in hipaa standard transact as inpati or emerg room set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'meaning ehr user mean',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph of thi elig hospit or cah for ehr report period for payment demonstr in accord with meaning us of certifi ehr technolog by meet applic object and associ measur under and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except as specifi in paragraph of thi medicaid ep or medicaid elig that meet requir of paragraph of thi definit and ani addit criteria for meaning us impos by state and approv by cm under and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii elig hospit or cah is deem meaning ehr user for purpos of receiv incent payment under subpart d of thi if hospit particip in both medicar and medicaid ehr incent and hospit meet requir of paragraph of thi definit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'consid meaning ehr at least percent of ep patient encount dure ehr report period dure payment year must occur at practic or locat or practic or locat equip with certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'payment year mean',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for calendar year begin with cy and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for cah or elig feder fiscal year begin with fy',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'qualifi ehr ha same definit as thi term is defin at cfr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'or sixth payment year mean as follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'first payment year is with respect first calendar year for which ep receiv incent payment under thi part and with respect elig hospit or first fy for which hospit receiv incent payment under thi part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'or sixth payment year is',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i with respect medicar fourth or fifth success cy immedi follow first payment year and with respect medicar elig hospit or or fourth success feder fy immedi follow first payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'note medicar ep ar not elig for sixth payment year and medicar elig hospit ar not elig for fifth or sixth payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'with respect medicaid or sixth cy for which ep receiv incent payment under subpart regardless of whether year immedi follow prior payment year and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b with respect medicaid elig for year prior fy or sixth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'feder fy for which hospit receiv incent payment under subpart d of thi regardless of whether year immedi follow prior payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'begin with fy payment medicaid elig hospit must and hospit is not elig for incent payment under subpart d of thi part unless it receiv such incent payment for prior fiscal year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'meaning us object and measur for elig and cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'stage criteria for gener rule regard stage criteria for meaning us for ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except as specifi in paragraph and of thi ep must meet all object and associ measur of stage criteria specifi in paragraph d of thi section and five object of ep choic from paragraph e of thi section meet definit of meaning ehr user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'exclus for non applic object',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i ep mai exclud particular object contain in paragraph d or e of thi if ep meet all of follow requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'must ensur that object in paragraph d or e of thi section includ option for ep attest that object is not applic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b meet criteria in applic object that would permit attest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c attest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii exclus will reduc by number of exclus applic number of object that would otherwis appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for ep that ha exclus from on of object in paragraph e of thi section must meet four and not five object of ep choic from such paragraph meet definit of meaning ehr user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except for medicaid ep who implement or upgrad in their first payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for medicaid ep who or upgrad certifi ehr technolog in their first payment meaning us object and associ measur of stage criteria specifi in paragraph d and e appli begin with second payment and do not appli first payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b stage criteria for elig hospit and gener rule regard stage criteria for meaning us for elig hospit or cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except as specifi in paragraph and of thi elig hospit and cah must meet all object and associ measur of stage criteria specifi in paragraph f of thi section and five object of elig hospit or cah choic from paragraph g of thi section meet definit of meaning ehr user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'exclus for nonapplic object',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i elig hospit or cah mai exclud particular object that includ option for exclus contain in paragraph f or g of thi if hospit meet all of follow requir',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'hospit meet criteria in applic object that would permit exclus',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b hospit so attest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii exclus will reduc by number of exclus receiv number of object that would otherwis appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for elig hospit that is exclud from on of object in paragraph g of thi section must meet four and not five object of hospit choic from such paragraph meet definit of meaning ehr user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'except for medicaid elig hospit that implement or upgrad in their first payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'for medicaid elig hospit that or upgrad certifi ehr technolog in their first payment meaning us object and associ measur of stage criteria specifi in paragraph f and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'g of thi section appli begin with second payment and do not appli first payment year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c mani of object and associ measur in paragraph d through g of thi section reli on measur that count uniqu patient or action',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'if measur or associ object in paragraph d through g of thi section refer paragraph c of thi then measur mai calcul by review onli action for patient whose record ar maintain us certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'patient record is maintain us certifi ehr technolog if suffici data wa enter in certifi ehr technolog allow record and not reject due incomplet data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'if object and associ measur doe not refer thi paragraph c of thi then measur must calcul by review all patient not just those maintain us certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd stage core criteria for ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep must satisfi follow object and associ except those object and associ measur for which ep qualifi for exclus under paragraph of thi section specifi in thi paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'us computer provid order entri cpoe for medic order directli enter by ani licens healthcar profession who can enter order into medic record per local and profession guidelin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient with at least on medic in their medic list seen by ep at least on medic order enter us cpoe',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section ani ep who write fewer than prescript dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement drug drug and drug allergi interact check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep ha enabl thi function for entir ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain up date problem list of current and activ diagnos',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient seen by ep at least on entri or indic that no problem ar known for patient record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'gener and transmit permiss prescript electron erx',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all permiss prescript written by ep ar transmit electron us certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section ani ep who write fewer than prescript dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain activ medic list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient seen by ep at least on entri or indic that patient is not current prescrib ani medic record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain activ medic allergi list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient seen by ep at least on entri or indic that patient ha no known medic allergi record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record all of follow demograph prefer b c d and e date of birth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient seen by ep demograph record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record and chart chang in follow vital sign',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
height,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b weight',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c blood pressur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd calcul and displai bodi mass index bmi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'e plot and displai growth chart for children includ bmi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient ag and over seen by weight and blood pressur ar record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani ep who either see no patient year or or who believ that all three vital sign of and blood pressur of their patient no relev their scope of practic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record smoke statu for patient year old or older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient year old or older seen by ep smoke statu record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani ep who see no patient year or older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'report ambulatori clinic qualiti measur cm in case of medicaid state',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi successfulli report cm in case of medicaid state ambulatori clinic qualiti measur select by cm in manner specifi by cm or in case of medicaid state',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement on clinic decis support rule relev specialti or high clinic prioriti along with abil track complianc with that rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement on clinic decis support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provid patient with electron copi of their health inform includ diagnost test problem medic medic allergi upon request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all patient who request electron copi of their health inform ar provid it within busi dai',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani ep that ha no request from patient or their agent for electron copi of patient health inform dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provid clinic summari for patient for each offic visit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi clinic summari provid patient for more than percent of all offic visit within busi dai',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani ep who ha no offic visit dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'capabl exchang kei clinic inform for problem medic and diagnost test among provid of care and patient author entiti electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac electron exchang kei clinic inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'protect electron health inform creat or maintain by certifi ehr technolog through implement of appropri technic capabl',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'conduct or review secur risk analysi in accord with requir under cfr and implement secur updat as necessari and correct identifi secur defici as part of it risk manag process',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,42CFR_mu
'e stage menu set criteria for ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep must meet five of follow object and associ on of which must either paragraph or of thi except that requir number of object and associ measur is reduc by ep paragraph of thi section exclus specifi in thi paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement drug formulari check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep ha enabl thi function and ha access at least on intern or extern formulari for entir ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'incorpor clinic lab test result into ehr as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all clinic lab test result order by ep dure ehr report period whose result ar either in posit or neg or numer format ar incorpor in certifi ehr technolog as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who order no lab test whose result ar either in posit or neg or numer format dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'gener list of patient by specif condit us for qualiti reduct of or outreach',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi gener at least on report list patient of ep with specif condit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'send remind patient per patient prefer for prevent or follow up care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all patient year or older or year old or younger were sent appropri remind dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who ha no patient year old or older or year old or younger with record maintain us certifi ehr technolog',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provid patient with time electron access their health inform includ lab problem medic and allergi within busi dai of inform be avail ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'at least percent of all uniqu patient seen by ep ar provid time avail patient within four busi dai of be updat in certifi ehr technolog electron access their health inform subject ep discret withhold certain inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani ep that neither order nor creat ani of inform list at cfr dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'us certifi ehr technolog identifi patient specif educ resourc and provid those resourc patient if appropri',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient seen by ep ar provid patient specif educ resourc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who receiv patient from anoth set of care or provid of care or believ encount is relev should perform medic reconcili',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi ep perform medic reconcili for more than percent of transit of care in which patient is transit into care of ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who wa not recipi of ani transit of care dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who transit their patient anoth set of care or provid of care or refer their patient anoth provid of care should provid summari care record for each transit of care or referr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi ep who transit or refer their patient anoth set of care or provid of care provid summari of care record for more than percent of transit of care and referr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who neither transfer patient anoth set nor refer patient anoth provid dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
