@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'iv pursuant authorization provide § 164.508',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v facility directory person involve individual care other notification purpose provide § 164.510',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi national security intelligence purpose provide § 164.512 k 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vii correctional institution law enforcement official provide § 164.512 k 5',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'viii part limited datum set § 164.514 e or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ix occur compliance date covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 i covered entity temporarily suspend individual right receive accounting disclosure health oversight agency law enforcement official provide § 164.512 d f respectively time specify such agency official if such agency official provide covered entity write statement such accounting individual reasonably likely impede agency activity specify time which such suspension require',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii if agency official statement paragraph 2 i this section make orally covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Document statement identity agency official make statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b temporarily suspend individual right accounting disclosure subject statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c limit temporary suspension no longer than 30 day date oral statement unless write statement paragraph 2 i this section submit time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 individual request accounting disclosure period time less than six year date request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b implementation specification content accounting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide individual written accounting meet following requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 except otherwise provide paragraph this section accounting include disclosure protected health information occur six year or such shorter time period request individual provide paragraph 3 this section prior date request accounting include disclosure business associate covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 except otherwise provide paragraph b 3 b 4 this section accounting include each disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i date disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii name entity person who receive protected health information if know address such entity person',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii brief description protected health information disclose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv brief statement purpose disclosure reasonably inform individual basis disclosure lieu such statement copy write request disclosure § § 164.502 2 ii or 164.512 if any',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 if period cover accounting covered entity have make multiple disclosure protected health information same person entity single purpose § § 164.502 2 ii or 164.512 accounting such multiple disclosure provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i information require paragraph b 2 this section first disclosure accounting period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii frequency periodicity number disclosure make accounting period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii date last such disclosure accounting period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 i if period cover accounting covered entity have make disclosure protected health information particular research purpose accordance § 164.512 i 50 more individual accounting may respect such disclosure which protected health information individual have include provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'name protocol other research activity',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b description plain language research protocol other research activity purpose research criterion select particular record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c brief description type protected health information disclose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'd date period time which such disclosure disclosure disclosure occur have occur include date last such disclosure accounting period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'e name address telephone number entity sponsor research researcher whom information disclose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f statement protected health information individual or not have disclose particular protocol other research activity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity provide accounting research disclosure paragraph b 4 this section if reasonably likely protected health information individual disclose such research protocol activity covered entity request individual assist contact entity sponsor research researcher',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c implementation specification provision accounting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 covered entity act individual request accounting no later 60 day receipt such request follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i covered entity provide individual accounting request or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii if covered entity unable provide accounting time require paragraph c 1 this section covered entity extend time provide accounting no more 30 day provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity within time limit set paragraph c 1 this section provide individual write statement reason delay date which cover entity provide accounting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b covered entity have only one such extension time action request accounting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 covered entity provide first accounting individual any 12 month period charge',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity entity entity impose reasonable cost-based fee each subsequent request accounting same individual 12 month period provide covered entity inform individual advance fee provide individual opportunity withdraw modify request subsequent accounting order avoid reduce fee',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'd implementation specification documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity document follow retain documentation require § 164.530 j',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 information require include accounting paragraph b this section disclosure protected health information subject accounting paragraph this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 write accounting provide individual this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 title person office responsible receive process request accounting individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.530 administrative requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Standard Personnel designation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity designate privacy official who responsible development implementation policy procedure entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity designate contact person office who responsible receive complaint this section who able provide further information matter cover notice require § 164.520',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification Personnel designation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity document personnel designation paragraph 1 this section require paragraph j this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b 1 Standard training',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity train all member workforce policy procedure respect protected health information require this subpart necessary appropriate member workforce carry out they function covered entity',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification training',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity provide training meet requirement paragraph b 1 this section follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'each member covered entity workforce no later compliance date covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b thereafter each new member workforce reasonable period time person join covered entity workforce',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c each member covered entity \'s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'workforce whose function affect material change policy procedure require this subpart reasonable period time material change become effective accordance paragraph i this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity document training describe paragraph b 2 i this section have provide require paragraph j this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c 1 Standard safeguard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity have place appropriate administrative technical physical safeguard protect privacy protected health information',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,45CFRhipaa
'2 i implementation specification safeguard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity reasonably safeguard protected health information any intentional unintentional use disclosure violation standard implementation specification other requirement this subpart',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity reasonably safeguard protected health information limit incidental use disclosure make otherwise permit require use disclosure',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'd 1 Standard complaint covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide process individual make complaint covered entity policy procedure require this subpart compliance such policy procedure requirement this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification documentation complaint',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'require paragraph j this section covered entity document all complaint receive they disposition if any',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'e 1 Standard sanction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity have apply appropriate sanction member workforce who fail comply privacy policy procedure covered entity requirement this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'this standard do not apply member covered entity workforce respect action cover meet condition § 164.502 j paragraph g 2 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'require paragraph j this section covered entity document sanction apply if any',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'f Standard Mitigation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity mitigate extent practicable any harmful effect know covered entity use disclosure protected health information violation policy procedure requirement this subpart covered entity business associate',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'g standard refrain intimidate retaliatory act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 1 1 not intimidate threaten coerce discriminate against take other retaliatory action any individual exercise individual any right established participation any process provide this subpart filing complaint this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 must refrain intimidation retaliation provide § 160.316 this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'h standard waiver rights',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity not require individual waive they rights § 160.306 this subchapter this subpart condition provision treatment payment enrollment health plan eligibility benefit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i 1 Standard policy procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity implement policy procedure respect protected health information design comply standard implementation specification other requirement this subpart',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'policy procedure reasonably design take account size type activity relate protected health information undertake covered entity ensure such compliance',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'this standard not construe permit excuse action violate any other standard implementation specification other requirement this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Standard change policy procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity change policy procedure necessary appropriate comply change law standard requirement implementation specification this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii when covered entity entity change privacy practice state notice describe § 164.520 make corresponding change policy procedure make change effective protected health information create receive effective date notice revision if covered entity have accordance § 164.520 b 1 v c include notice statement reserve right make such change privacy practice or',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii covered entity make any other change policy procedure any time provide change change document implement paragraph i 5 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 implementation specification change law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Whenever Whenever there change law necessitate change covered entity policy procedure covered entity promptly document implement revise policy procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'if change law materially affect content notice require § 164.520 covered entity promptly make appropriate revision notice accordance § 164.520 b 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'nothing this paragraph use covered entity excuse failure comply law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 implementation specification change privacy practice state notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i implement change provide paragraph i 2 ii this section covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ensure policy procedure revise reflect change covered entity privacy practice state notice comply standard requirement implementation specification this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b Document policy procedure revise require paragraph j this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c revise notice require § 164.520 b 3 state changed practice make revise notice available require § 164.520 c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity not implement change policy procedure effective date revise notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii if covered entity have not reserve right § 164.520 b 1 v c change privacy practice state notice covered entity bind privacy practice state notice respect protected health information create receive while such notice effect',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity change privacy practice state notice related policy procedure have reserve right do so provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'such change meet implementation specification paragraph i 4 i c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b such change effective only respect protected health information create receive effective date notice',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'5 implementation specification change other policy procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity change any time policy procedure do not materially affect content notice require § 164.520 provide',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i policy procedure revise comply standard requirement implementation specification this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii effective date change policy procedure revise document require paragraph j this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'j 1 Standard documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i maintain policy procedure provide paragraph i this section write electronic form',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii if communication require this subpart write maintain such writing electronic copy documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii action activity designation require this subpart document maintain write electronic record such action activity designation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification retention period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity retain documentation require paragraph j 1 this section six year date creation date when last effect whichever later',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'k standard Group health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 group health plan not subject standard or implementation specification paragraph through f i this section extent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i group health plan provide health benefit solely insurance contract health insurance issuer hmo',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii group health plan do not create receive protected health information except',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'summary health information define § 164.504 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b information whether individual individual participate group health plan enrol have disenroll health insurance issuer hmo offer plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 group health plan describe paragraph k 1 this section subject standard implementation specification paragraph j this section only respect plan document amend § 164.504 f',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.532 transition provision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Standard effect prior authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notwithstanding § § 164.508 164.508 164.508 164.512 i covered entity use disclose protected health information consistent paragraph b c this section authorization other express legal permission obtain individual permit use disclosure protected health information inform consent individual participate research waiver inform consent irb',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b implementation specification effect prior authorization purpose other research',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'any provision § 164.508 covered entity entity use disclose protected health information create receive applicable compliance date this subpart authorization other express legal permission obtain individual prior applicable compliance date this subpart provide authorization other express legal permission specifically permit such use disclosure there no agreed-to restriction § 164.522',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'c implementation specification effect prior permission research',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'any provision § § 164.508 164.512 i covered entity may extent allow one follow permission use disclose research protect health information create receive either before after applicable compliance date this subpart provide there no agreed-to restriction § 164.522 covered entity have obtain applicable compliance date either',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'1 authorization other express legal permission individual use disclose protected health information research',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 inform consent individual participate research or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 waiver irb inform consent research accordance 7 cfr 1c .116 d 10 cfr 745.116 d 14 cfr 1230.116 d 15 cfr 27.116 d 16 cfr 1028.116 d 21 cfr 50.24 22',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'CFR 225.116 d 24 cfr 60.116 d 28 cfr 46.116 d 32 cfr 219.116 d 34 cfr 97.116 d 38 cfr 16.116 d 40 cfr 26.116 d 45 cfr 46.116 d 45 cfr 690.116 d 49 cfr 11.116 d provide covered entity obtain authorization accordance § 164.508 if after compliance date inform consent seek individual participate research',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd standard effect prior contract other arrangement business associate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'any other provision this subpart covered entity entity other small health plan disclose protected health information business associate allow business associate create receive use protected health information behalf write contract other write arrangement such business associate do not comply § § 164.502 e 164.504 e consistent requirement only such time set forth paragraph e this section',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'e implementation specification deem compliance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 qualification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notwithstanding other section this subpart covered entity other small health plan deem compliance documentation contract requirement § § 164.502 e 164.504 e respect particular business associate relationship time period set forth paragraph e 2 this section if',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i October 15 2002 such covered entity entity have enter into operate write contract other write arrangement business associate such business associate perform function activity provide service make entity business associate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii contract other arrangement arrangement not renew modify October 15 2002 until compliance date set forth § 164.534',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 limited deem compliance period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'prior contract other arrangement meet qualification requirement paragraph e this section deem compliant earlier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i date such contract contract other arrangement renew modify compliance date set forth § 164.534 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii April 14 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 cover entity responsibility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'nothing this section alter requirement covered entity comply part 160 subpart c this subchapter § § 164.524 164.526 164.528 164.530 f respect protected health information hold business associate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.534 compliance date initial implementation privacy standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered health care provider comply applicable requirement this subpart no later April 14 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health plan comply applicable requirement this subpart no later follow applicable 1 Health plan other small health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'April 14 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 small health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'April 14 2004',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c Health care clearinghouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health care clearinghouse comply applicable requirement this subpart no later April 14 2003',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xv Medicare Choice program part c title xviii Act 42 U.S.C. 1395w 21 1395w 28',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'establish implement need procedure enable continuation critical business process protection security electronic protected health information operate emergency mode',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,45CFRhipaa
'information availability this material NARA call 202 741 6030 go http:\\/\\/www.archives.gov\\/federal_register\\/code_of_federal_regulations\\/ibr_locations.html',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 arrangement covered entity any other entity covered entity disclose protected health information other entity exchange direct indirect remuneration other entity affiliate make communication own product service encourage recipient communication purchase use product service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'purpose disclosure permit paragraph d 1 this section health oversight activity do not include investigation other activity which individual subject investigation activity such investigation other activity do not arise not directly related',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b notice clear prominent location where reasonable expect individual seek service covered health care provider able read notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification restriction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification condition confidential communication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Title 45 Public Welfare',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'part 170 health information technology STANDARDS IMPLEMENTATION specification certification criterion certification program health information technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
contents,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Subpart A General Provisions',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.100 statutory basis purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.101 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.102 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'subpart b Standards Implementation specification Health Information Technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.200 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.202 transport standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.204 functional standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.205 content exchange standard implementation specification exchange electronic health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.207 vocabulary standard represent electronic health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ § 170.210 Standards health information technology protect electronic health information create maintain exchange',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.299 incorporation reference',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'subpart c certification criterion Health Information Technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.300 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.302 General certification criterion complete ehr EHR Modules',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.304 specific certification criterion complete ehr EHR Modules design ambulatory setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.306 specific certification criterion complete ehr EHR Modules design inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.314 2014 Edition electronic health record certification criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'subpart d temporary certification program hit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.400 basis scope',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.401 applicability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.402 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.405 correspondence',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.410 type testing certification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.415 application prerequisite',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.420 application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.423 principle proper conduct onc-atcb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.425 application submission',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
