@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'e reduction payment cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'cost reporting period begin FY 2015 cah qualify cah payment payment inpatient service furnish cah § 413.70 a chapter adjust applicable percentage describe § 413.70 a 6 chapter unless otherwise exempt adjustment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'f administrative judicial review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'administrative judicial review section 1869 1878 Act otherwise',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 methodology standard determine amount payment reasonable cost adjustment describe section selection period determine estimate proxy inpatient-bed-day hospital charge charity charge Medicare share percentage describe section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 methodology standard determine cah qualify cah section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 specification ehr reporting period cost reporting period payment fiscal compute cah incentive payment specify section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 identification reasonable cost compute cah incentive payment paragraph c section reconciliation cah incentive payment amount paragraph d section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.108 posting require information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a CMS post internet web site follow information ep eligible hospital cah receive incentive payment subpart b c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 business addressee',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 business phone',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 information specify CMS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b CMS post internet web site follow information qualify ma organization receive incentive payment subpart c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 information specify paragraph a section qualify ma organization MA EPs ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'§ 495.110 preclusion administrative judicial review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'administrative judicial review section 1869 1878 Act otherwise following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 methodology standard determine ep incentive payment amount',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 methodology standard determine payment adjustment apply ep begin 2015',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 methodology standard determine ep meaningful EHR user include',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i selection clinical quality measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii means demonstrate meaningful ehr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 methodology standard determine hardship exception payment adjustment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'5 methodology standard determine ep hospital-based',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'6 specification ehr reporting period payment single consolidated payment periodic installment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 methodology standard determine incentive payment amount eligible hospital include',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i estimate proxy determine discharge inpatient-bed-day hospital charge charity charge Medicare share',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii period determine estimate proxy',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 methodology standard determine payment adjustment apply eligible hospital begin fy 2015',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 methodology standard determine eligible hospital meaningful EHR user include',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i selection clinical quality measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii means demonstrate meaningful ehr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 methodology standard determine hardship exception payment adjustment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'5 specification ehr reporting period payment single consolidated payment periodic installment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart c requirement specific Medicare Advantage MA Organizations',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.200 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
subpart,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'payment mean respect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 cover professional service furnish qualify ma ep calendar incentive payment service subsection qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 qualify ma-affiliated eligible hospital fiscal incentive payment qualify ma-affiliated eligible hospital section qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'inpatient-bed-day inpatient-bed-day define manner manner term term define purpose implement section 4201 a american recovery Reinvestment Act 2009 respect Medicare FFS hospital ehr incentive program § 495.104',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'patient care service mean health care service payment payment base fee schedule establish Medicare Part B furnish ep Medicare beneficiary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'payment mean',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 qualify ma ep calendar cy beginning cy 2011 cy 2016',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 eligible hospital Federal fiscal fy beginning fy 2011 fy 2016',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'qualify ma-affiliated eligible hospital mean eligible hospital section 1886 n 6 Act common corporate governance qualify ma organization third Medicare hospital discharge bed-day Medicare individual enrol MA plan meaningful user certify ehr technology define § 495.4',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'hospital one-third Medicare bed-day cover Part A c payment payment section 1886 n Act section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'qualify ma ep mean following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 a physician describe section 1861 Act doctor medicine osteopathy following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i employ qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii employ partner entity contract qualify ma organization furnish 80 percent entity Medicare patient care service enrollee organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 furnish 80 percent professional service cover Title XVIII enrollee qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 furnish average 20 hour week patient care service enrollee qualify ma organization ehr reporting period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 meaningful user certify ehr technology accordance § 495.4',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'5 hospital-based ep term define § 495.4',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Qualifying MA organization mean MA organization organize health maintenance organization hmo define section 2791 b 3 Public Health Service PHS Act include federally qualify hmo organization recognize hmo State law similar organization regulate solvency State law manner extent hmo',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'third fourth fifth payment mean respect incentive payment qualify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 ma ep qualify ma organization successive calendar immediately payment qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'payment successive immediately payment qualify ma organization 2016 qualify ma ep respect specific qualify MA organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 ma-affiliated eligible hospital qualify ma organization successive fiscal immediately payment qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'common corporate governance mean qualify ma organization qualify ma-affiliated eligible hospital common parent corporation subsidiary organization hospital common board director',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.202 identification qualify ma organization MA ep ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a identification qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 begin bid due June 2011 plan 2012 ma organization seek reimbursement qualify MA EPs qualify ma-affiliated eligible hospital MA EHR incentive program require identify themselves CMS form manner specify CMS submission initial bid section 1854 a 1 a Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 qualify ma organization offer MA HMO plan absent evidence contrary deem meet definition hmo 42 U.S.C. 300gg 91 b 3 section 2791 b 3 PHS Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 begin bid due June 2014 plan 2015 MA organization potentially qualify MA EPs potentially qualify ma-affiliated eligible hospital MA EHR incentive program identify themselves CMS form manner specify CMS submission initial bid section 1854 a 1 a Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'potentially qualify MA EPs potentially qualify qualify ma-affiliated eligible hospital ep hospital meet respective definition qualify ma ep qualify ma-affiliated eligible hospital § 495.200 meaningful user certify ehr technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b identification qualify MA EPs qualify ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 qualify ma organization initial bid start plan 2012 preliminary identification potentially qualify MA EPs potentially qualify ma-affiliated eligible hospital organization seek incentive payment current plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i MA EP \'s ma-affiliated eligible hospital name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii address MA EP practice ma-affiliated eligible hospital location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'iii npus',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'iv attestation MA organization specify MA ep ma-affiliated eligible hospital meet eligibility criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 final identification potentially qualify MA EP ma-affiliated eligible hospital 60 day close payment define § 495.200 MA EHR incentive payment seek',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i identify potentially qualify MA EPs potentially qualify ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii include information specify paragraph b 2 i a c section professional hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'iii include attestation professional professional hospital meet meet ehr incentive payment eligibility criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.204 incentive payment qualify ma organization MA ep ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a General rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'qualify ma organization receive incentive payment qualify MA ep qualify ma-eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'incentive payment amount pay qualify ma organization a',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 Qualifying MA ep amount determine paragraph b section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 qualify ma-eligible hospital amount determine paragraph c section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b amount payable qualify MA organization qualify MA EPs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 CMS substitute amount determine equivalent amount compute § 495.102',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 qualify ma organization report CMS 60 day close calendar aggregate annual amount revenue attributable provide service otherwise cover professional service b receive qualify ma ep enrollee MA plan MA organization payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 CMS calculate incentive amount MA organization qualify ma ep amount equal 75 percent report annual revenue specify paragraph b 2 section maximum amount specify section 1848 o 1 b Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 qualify MA EPs compensate salaried basis CMS require qualify ma organization develop methodology estimate portion qualify ma ep salary attributable provide service otherwise cover professional service b MA plan enrollee MA organization payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
methodology,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'i approve CMS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii include additional amount relate overhead appropriate estimate account ma-enrollee related b practice cost salaried qualify MA EP',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'iii methodological proposal proposal submit CMS June payment auditable independent third-party',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'CMS CMS CMS review approve disapprove proposal timely manner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'5 qualify MA EPs salaried qualify ma organization obtain attestation qualify ma ep entity MA EPs employ partnership amount compensation receive ep MA plan enrollee MA organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'organization submit CMS compensation information ma ep base attestation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'6 qualify MA EPs salaried qualified ma organization qualify MA EPs entity MA EPs employ partnership send MA organization compensation information directly CMS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c amount payable qualify MA organization qualify ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 i CMS substitute amount determine equivalent amount compute § 495.104 extent datum available compute payment qualify ma-affiliated eligible hospital Medicare FFS EHR hospital incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii CMS CMS methodology define inpatient-bed-days term Medicare FFS EHR hospital incentive program § 495.104 compute amount due qualify ma organization ma-affiliated eligible hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 extent datum available qualify ma organization receive hospital incentive payment affiliated hospital Medicare FFS EHR hospital incentive program MA EHR hospital incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd payment qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'CMS payment qualify ma organization qualify MA EPs MA EHR incentive program Medicare FFS EHR incentive program extent ep earn maximum incentive payment period Medicare FFS EHR incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'e payment review MA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ensure accuracy incentive payment CMS conduct select compliance review qualify ma organization ensure ep eligible hospital qualify organization receive incentive payment meaningful ehr user accordance § 422.504 chapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 review include validation status organization qualify ma organization verification meaningful review datum calculate incentive payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 ma organization organization require maintain evidence qualification receive incentive payment datum accurately calculate incentive payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 document record maintain 6 date payment respect payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 payment result incorrect fraudulent attestation cost datum submission require establish eligibility qualify payment recoup CMS MA organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.206 Timeframe payment qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a CMS payment qualify ma organization qualify MA EPs MA EHR incentive program compute incentive payment due Medicare FFS EHR incentive program § 495.102',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b payment qualify ma organization qualify ma-affiliated eligible hospital common corporate governance Medicare FFS EHR incentive program timeline specify § 495.104',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'extent sufficient datum exist pay qualify ma-affiliated eligible hospital common corporate governance Medicare FFS EHR incentive program payment MA EHR incentive program timeline § 495.104',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.208 avoid duplicate payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a unless qualify ma ep entitle maximum payment Medicare FFS EHR incentive program payment individual MA EHR incentive program qualify ma organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b payment qualify ma organization qualify ma-affiliated eligible hospital common governance occur MA EHR incentive program extent sufficient datum exist pay hospital Medicare FFS hospital incentive program § 495.104',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'event EHR incentive payment hospital payment section extent hospital payment § 495.104',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c qualify ma organization ensure potentially qualify MA EPs enumerate npus system identify information require § 495.202 b provide CMS',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.210 Meaningful EHR user attestation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a qualify ma organization require attest form manner specify CMS qualify ma ep qualify ma-affiliated eligible hospital meaningful EHR user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b qualify ma organization require attest 60 day close calendar qualify ma ep meaningful EHR user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c qualify ma organization require attest 60 day close fy qualify ma-affiliated eligible hospital meaningful EHR user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.212 limitation review',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a administrative judicial review section 1869 1878 Act otherwise methodology standard determine payment amount payment adjustment MA EHR ep incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'include provision relate duplication payment avoidance rule develop related fix schedule application limitation incentive payment qualify ma ep relate specific qualify MA organization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'include methodology standard develop determine qualify MA EPs methodology standard determine meaningful EHR user means demonstrate meaningful selection measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b administrative judicial review section 1869 1878 Act otherwise methodology standard determine payment amount payment adjustment MA EHR hospital incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'include provision relate duplication payment avoidance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'include methodology standard develop determine qualify ma-affiliated eligible hospital methodology standard determine meaningful EHR user means demonstrate meaningful selection measure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart d requirement specific Medicaid program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.300 basis purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart implement section 4201 American Reinvestment Recovery Act 2009 section 1903 a 3 f 1903 t Act authorize States option provide incentive payment Medicaid provider adopt implement upgrade certified ehr technology meaningful technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart provide enhance Federal financial participation ffp States administer incentive payment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.302 definition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
subpart,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Acceptance document mean written evidence satisfactory completion approved phase contract acceptance thereof agency',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Acquisition mean acquire health information technology hit equipment service purpose implementation administration commercial source local government resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'acute care hospital mean health care facility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 average length length patient stay 25 day fewer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 CMS certification previously Medicare provider digit series 0001 0879 1300 1399',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'adopt implement upgrade means',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 acquire purchase secure access certify ehr technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 install commence utilization certify ehr technology capable meeting meaningful requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 expand available functionality certify ehr technology capable meeting meaningful requirement practice site staffing maintenance training upgrade exist EHR technology certify ehr technology ONC ehr certification criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Children hospital mean separately certified child hospital freestanding hospital-within-hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 CMS certification previously Medicare provider 4 digit series 3300 3399',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 predominantly treat individual 21 age',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'entity promote adoption certified electronic health record technology mean state-designated entity promote adoption certify ehr technology enable oversight business operational legal issue involve adoption implementation certify ehr technology enable exchange electronic clinical administrative datum participate provider secure manner maintain physical organizational relationship integral adoption certify ehr technology eligible provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Health information technology plan advance planning document hit papd mean plan action request FFP approval accomplish planning planning planning agency determine plan acquisition hit equipment service acquire information prepare hit implementation advance plan document request proposal implement State Medicaid HIT plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'HIT implementation advance planning document hit iapd mean plan action request FFP FFP approval acquire implement propose Medicaid HIT plan service equipment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Medicaid information technology architecture mita initiative framework',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'national framework support improved system development health care management Medicaid enterprise',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'initiative establish national guideline technology process enable improve program administration Medicaid enterprise',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Medicaid management information system mmi mean mechanized claim processing information retrieval system refer Medicaid Management Information Systems MMIS meet specified requirement Department compatible claim processing information retrieval system administration Medicare program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'objective mmi include claim process process retrieval utilization management information program administration audit coordinate mechanized system subsystem perform function eligibility determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'needy individual mean individual meet follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 receive medical assistance Medicaid Children Health Insurance Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a Medicaid CHIP demonstration project approve section 1115 Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 furnished uncompensated care provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 furnished service cost reduce cost slide scale determine individual ability pay',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'patient volume mean minimum participation threshold describe § 495.304 c e estimate numerator denominator consistent smhp meet requirement § 495.306',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Practices predominantly mean ep whom clinical location 50 percent total patient encounter period 6 month recent calendar occur federally qualify health center rural health clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Service orient architecture service component base architecture mean organize develop information technology capability collaborate service interact base standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'State Medicaid health information technology plan smhp mean document describe State \'s current future hit activity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'State self-assessment mean process review strategic goal objective measure current business process capability MITA business capability ultimately develop target capability transform Medicaid enterprise consistent MITA principle',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 495.304 Medicaid provider scope eligibility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a General rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'follow Medicaid provider eligible participate HIT incentive program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 Medicaid ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 acute care hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 Children \'s hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b Medicaid ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Medicaid professional eligible ehr incentive payment limit follow consistent scope practice regulation applicable professional § 440.50 § 440.60 § 440.100 § 440.165 § 440.166',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 a physician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 a dentist',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 a certified nurse-midwife',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'4 a nurse practitioner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'5 physician assistant practice federally qualify health center fqhc lead physician assistant rural health clinic rhc lead physician assistant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c additional requirement Medicaid ep',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'qualify ehr incentive payment Medicaid ep ep ep seek ehr incentive payment hospital-based define § 495.4 subpart meet follow criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 minimum 30 percent patient volume attributable individual receive Medicaid',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'2 minimum 20 percent patient volume attributable individual receive Medicaid pediatrician',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
