@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'2 on electronic media or some other electronic means accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i standard applicable implementation specification specify § 170.205 1 § 170.205 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii follow datum element applicable standard use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
problem,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 1 at minimum version standard specify § 170.207 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 d',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g timely access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user provide patient online access they clinical information minimum lab test result problem list medication list medication allergy list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'h clinical summary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user provide clinical summary patient each office visit that include minimum diagnostic test result problem list medication list medication allergy list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'if clinical summary provide electronically it',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 provide human readable format and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 provide electronic media some other electronic means accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i standard applicable implementation specification specify § 170.205 1 § 170.205 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii follow datum element applicable standard use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
problem,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 1 at minimum version standard specify § 170.207 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 d',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i Exchange clinical information patient summary record 1 electronically receive display',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically receive display patient summary record other provider organization minimum diagnostic test result problem list medication list medication allergy list standard and applicable implementation specification specify § 170.205 1 § 170.205 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'receipt patient summary record format alternative standard display it human readable format',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 electronically transmit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically transmit patient summary record other provider organization at minimum diagnostic test result problem list medication list medication allergy list accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i standard applicable implementation specification specify § 170.205 1 § 170.205 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii follow datum element applicable standard use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
problem,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 1 at minimum version standard specify § 170.207 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 d',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'j calculate submit clinical quality measure 1 calculate i electronically calculate all core clinical measure specify CMS eligible professional',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'ii electronically calculate minimum three clinical quality measure specify CMS eligible professional those clinical quality measure specify paragraph 1 i',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 submission',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically submit calculated clinical quality measure accordance standard implementation specification specify § 170.205 f',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'§ 170.306 specific certification criterion complete ehr EHR Modules design inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Secretary adopt follow certification criterion complete ehr EHR Modules design use inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'complete ehr EHR Modules include capability perform follow function electronically in accordance all applicable standard implementation specification adopt this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'computerized provider order entry',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record store retrieve modify minimum follow order type',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'1 medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 laboratory and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 radiology or imaging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Record demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record modify retrieve patient demographic datum preferred language gender race ethnicity date birth date preliminary cause death event mortality',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'enable race ethnicity record accordance standard specify § 170.207 f',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFR170
'c clinical decision support 1 implement rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'implement automate electronic clinical decision support rule in addition drug-drug drug-allergy contraindication checking base datum element include problem list medication list demographic laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 notification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'automatically electronically generate indicate real-time notification care suggestion base upon clinical decision support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'd electronic copy health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 enable user create electronic copy patient clinical information at minimum diagnostic test result problem list medication list medication allergy list procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i human readable format and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii electronic media some other electronic means accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard applicable implementation specification specify § 170.205 1 § 170.205 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b follow datum element applicable standard use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 problem',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 1 at minimum version standard specify § 170.207 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 b 1 § 170.207 b 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'4 medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 d',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 enable user create electronic copy patient discharge summary human readable format electronic media or some other electronic means',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'e electronic copy discharge instruction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user create electronic copy discharge instruction patient human readable format time discharge electronic media some other electronic means',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'f Exchange clinical information patient summary record 1 electronically receive display',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically receive display patient summary record other provider organization at minimum diagnostic test result problem list medication list medication allergy list procedure accordance standard and applicable implementation specification specify § 170.205 1 § 170.205 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'receipt patient summary record format alternative standard display it human readable format',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 electronically transmit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically transmit patient summary record other provider organization at minimum diagnostic result problem list medication list medication allergy list procedure accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i standard applicable implementation specification specify § 170.205 1 § 170.205 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii follow datum element applicable standard use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
problem,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 1 at minimum version standard specify § 170.207 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 b 1 § 170.207 b 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c laboratory test result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 c and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.207 d',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g reportable lab result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically record modify retrieve submit reportable clinical lab result accordance with standard applicable implementation specification specify § 170.205 c at minimum version standard specify § 170.207 c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'h Advance directive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record whether patient advance directive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i calculate submit clinical quality measure 1 calculate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically calculate all clinical quality measure specify CMS eligible hospital critical access hospital',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 submission',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically submit calculated clinical quality measure accordance standard implementation specification specify § 170.205 f',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'§ 170.314 2014 Edition electronic health record certification criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Secretary adopt follow certification criterion complete ehr EHR Modules',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'complete ehr EHR Modules include capability perform follow function electronically unless designate optional accordance all applicable standard implementation specification adopt this part',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
clinical,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 computerized provider order entry',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access order type minimum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii laboratory and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii radiology imaging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 drug-drug drug-allergy interaction check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i intervention',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'before medication order order complete act upon during computerized provider order entry cpoe intervention automatically electronically indicate user drug-drug drug-allergy contraindication on patient medication list medication allergy list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'ii adjustment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable severity level intervention provide drug-drug interaction check adjust',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b limit ability adjust severity level identify set user available system administrative function',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i enable user electronically record change access patient demographic datum preferred language sex race ethnicity date birth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'enable race ethnicity record accordance standard specify § 170.207 f and whether patient decline specify race possibly and possibly ethnicity',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFR170
'b enable preferred language record accordance standard specify in § 170.207 g whether patient decline specify preferred language',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,45CFR170
'ii inpatient set only',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access preliminary cause death event mortality',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'4 vital sign body mass index and growth chart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i vital sign',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access minimum patient height length weight blood pressure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'height length weight blood pressure record numerical value only',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'ii calculate body mass index',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFR170
'automatically calculate electronically display body mass index on patient height weight',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'iii Optional plot display growth chart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'plot electronically display request growth chart patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFR170
'5 Problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access patient active problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i ambulatory setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'over multiple encounter at minimum version standard specify § 170.207 3 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'duration entire hospitalization accordance with minimum version standard specify § 170.207 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'6 medication list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change and access patient active medication list medication history',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i ambulatory setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'over multiple encounter or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'for duration entire hospitalization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'7 medication allergy list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change and access patient active medication allergy list medication allergy history',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i ambulatory setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'over multiple encounter or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii inpatient setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'for duration entire hospitalization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'8 clinical decision support',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i evidence-based decision support intervention',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable limited set identify user select i.e. activate one more electronic clinical decision support intervention in addition drug-drug drug-allergy contraindication checking base each one at least one combination follow datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'Problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b medication list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c medication allergy list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e laboratory test and value result and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f vital sign',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii link referential clinical decision support',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFR170
'ehr technology able',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 electronically identify user diagnostic therapeutic reference information or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 electronically identify user diagnostic therapeutic reference information accordance standard specify § 170.204 b implementation specification § 170.204 b 1 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b paragraph 8 ii this section ehr technology able electronically identify user diagnostic therapeutic reference information base each one at least one combination datum reference paragraph 8 i f this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'iii clinical decision support configuration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable intervention reference resource specify paragraph 8 i ii this section configure limited set identify user e.g. system administrator base user role',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b ehr technology enable intervention electronically trigger',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFR170
'1 base datum reference paragraph 8 i f this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 when patient medication medication allergy problem incorporate transition care referral summary receive pursuant paragraph b 1 iii this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'3 ambulatory set only',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'when patient laboratory test value result incorporate pursuant paragraph b 5 i 1 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'iv automatically electronically interact',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'intervention intervention trigger paragraph 8 i iii this section must automatically electronically occur when user interact ehr technology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'v source attribute',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user review attribute as indicate all clinical decision support resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'evidence-based decision support intervention paragraph 8 i this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 bibliographic citation intervention clinical research guideline',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'2 Developer intervention translation clinical research guideline',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 Funding source intervention development technical implementation and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'4 release and applicable revision date s intervention reference source',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b link referential clinical decision support paragraph 8 ii this section drug-drug drug-allergy interaction check paragraph 2 of this this section developer intervention where clinically indicate bibliographic citation intervention clinical research guideline',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'9 electronic note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access search electronic note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'10 drug-formulary check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ehr technology automatically electronically check whether drug formulary or prefer drug list exist give patient medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'11 smoke status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access smoking status patient standard specify § 170.207 h',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'12 image result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically indicate user availability patient image narrative interpretation relate radiographic other diagnostic test s enable electronic access such image narrative interpretation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'13 Family health history',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record change access patient family health history',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i at minimum version standard specify § 170.207 3 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii standard specify § 170.207 j',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'14 patient list creation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically dynamically select sort access create patient list by date time each one at least one combination follow datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i problem',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iii medication allergy',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'iv demographic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'v laboratory test and value result and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'vi ambulatory set only',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'patient communication preference',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'15 patient-specific education resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ehr technology able electronically identify user patient-specific education resource on datum include patient problem list medication list laboratory test value result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'i accordance with standard specify § 170.204 b implementation specification § 170.204 b 1 2 and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii by any means other method specify paragraph 15 i this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'16 Inpatient set only electronic medication administration record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i in combination assistive technology that provide automate information rights specify paragraph 16 i e this section enable user electronically verify follow administer medication s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'right patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'patient whom medication administer match medication administer',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b right medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'medication administer match medication order patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'c right dose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'dose medication administer match dose medication order patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'd right route',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'route medication delivery match route specify medication order',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'e right time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'time that medication order administer current time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'ii right documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically record time date accordance standard specify § 170.210 g user identification when medication administer',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'17 Inpatient set only advance directive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enable user electronically record whether patient advance directive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b care coordination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 transition transition care receive display incorporate transition care referral summary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'i receive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ehr technology able electronically receive transition care referral summary accordance with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'standard specify § 170.202',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b optional',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.202 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c optional',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'standard specify § 170.202 b c',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii display',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ehr technology able electronically display human readable format datum include in transition transition care referral summary receive format any follow standard and applicable implementation specification specify § 170.205 1 § 170.205 2 § 170.205 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'iii incorporate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'receipt transition care referral summary format standard adopt § 170.205 3 ehr technology able',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'correct patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'demonstrate that transition transition care referral summary receive properly match correct patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'b datum incorporation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'electronically incorporate follow datum express specify standard s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,45CFR170
'1 medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'at minimum version standard specify § 170.207 d 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 problem',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
