@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'covered entity entity use disclose protected health information organ procurement organization other entity engage procurement banking transplantation cadaveric organ eye tissue purpose facilitate organ eye tissue donation transplantation',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i Standard use disclosure research purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 permit use disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose protected health information for research source funding research provide that',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i Board approval waiver authorization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity obtain documentation that alteration to waiver whole part individual authorization require § 164.508 use disclosure protected health information have be approve by either',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'a institutional Review Board IRB establish accordance 7 cfr lc .107 10 cfr 745.107 14 cfr 1230.107 15 cfr 27.107 16 cfr 1028.107 21 cfr 56.107 22 cfr 225.107 24 cfr 60.107 28 cfr 46.107 32 cfr 219.107 34 cfr 97.107 38 cfr 16.107 40 cfr 26.107 45 cfr 46.107 45 cfr 690.107 49 cfr 11.107 or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b privacy board that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 have member vary background appropriate professional competency as necessary to review effect research protocol individual privacy rights related interest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 include at least one member who be not affiliate covered entity not affiliate any entity entity conduct sponsor research not related any person who be affiliate any such entity and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 do not have any member participate review any project which member have conflict interest',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii review research',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity obtain researcher representation that',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'a use disclosure be seek solely to review protected health information as necessary to prepare research protocol for similar purpose research',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b no protected health information be to be remove covered entity researcher course review and',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'c protected health information which use access be seek be necessary research purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii research decedent information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity obtain researcher',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a representation that use disclosure seek be solely research protected health information decedent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b documentation request covered entity death such individual and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c representation that protected health information which use disclosure be seek be necessary research purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 documentation waiver approval',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'use disclosure to be permit on documentation approval alteration waiver paragraph i 1 i this section documentation include all following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i identification date action',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'statement identify irb privacy board date which alteration waiver authorization be approve',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii waiver criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'statement that irb privacy board have determine that alteration waiver whole part authorization satisfy follow criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a use disclosure protected health information involve no more than a minimal risk privacy individual base at least presence follow element',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 adequate plan protect identifier improper use disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 adequate plan destroy identifier earliest opportunity consistent conduct research unless there be health research justification retain identifier such retention be otherwise require law and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 Adequate write assurance that protected health information information not be reuse disclose any other person entity except as require law authorize oversight research study for other research which use disclosure protected health information be permit this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b research not practicably be conduct waiver alteration and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c research not practicably be conduct access to use protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii protect health information need',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'brief description protected health information which use access have be determine to be necessary irb privacy board have determine paragraph i 2 ii c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv review approval procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'statement that alteration alteration waiver authorization have be review approve either normal expedited review procedure as follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a irb follow requirement common rule normal review procedure 7 cfr 1c .108 b 10 cfr 745.108 b 14 cfr 1230.108 b 15 cfr 27.108 b 16 cfr 1028.108 b 21 cfr 56.108 b 22 cfr 225.108 b 24 cfr 60.108 b 28 cfr 46.108 b 32 cfr 219.108 b 34 cfr 97.108 b 38 cfr 16.108 b 40 cfr 26.108 b 45 cfr 46.108 b 45 cfr 690.108 b 49 cfr 11.108 b expedited review procedure 7 cfr 1c .110 10 cfr 745.110 14 cfr 1230.110 15 cfr 27.110 16 cfr 1028.110 21 cfr 56.110 22 cfr 225.110 24 cfr 60.110 28 cfr 46.110 32 cfr 219.110 34 cfr 97.110 38 cfr 16.110 40 cfr 26.110 45 cfr 46.110 45 cfr 690.110 49 cfr 11.110',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b privacy board review propose research convene meeting which majority privacy board member be present at least one member who satisfy criterion state paragraph i 1 i b 2 of this section alteration waiver authorization be approve majority privacy board member present meeting unless privacy board elect to use expedited review procedure accordance paragraph i 2 iv c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c privacy board use expedited review procedure if research involve no more than minimal risk privacy individual who be subject protected health information which use disclosure be be seek',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if privacy board elect to use expedited review procedure review approval alteration waiver authorization be carry out chair privacy board one more member privacy board as designate chair and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v require signature',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'documentation alteration waiver authorization be sign chair other member as designate chair irb privacy board applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'j standard use disclosure to avert serious threat health safety',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 permit disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity may consistent applicable law standard ethical conduct use disclose protected health information information if covered entity good faith believe use disclosure',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i a be necessary to prevent lessen serious imminent threat health safety person public and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b be person person reasonably able to prevent lessen threat include target threat or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii be necessary law enforcement authority to identify apprehend individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a because statement individual admit participation violent crime that covered entity reasonably believe have cause serious physical harm victim or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b where it appear all circumstance that individual have escape correctional institution lawful custody those term be define § 164.501',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 use disclosure not permit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'use disclosure paragraph j 1 ii a this section not be make information describe in paragraph j 1 ii a this section be learn the covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i course treatment to affect propensity to commit criminal conduct that be basis disclosure paragraph j 1 ii a of this section or counseling therapy or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii request individual to initiate to be refer treatment counseling therapy describe paragraph j 2 i this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 limit information that be disclose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'disclosure make paragraph j 1 ii a this section contain only statement describe paragraph j 1 ii a this section the protected health information describe paragraph f 2 i this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 presumption good faith belief',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity that that use disclose protected health information pursuant paragraph j 1 of this section be presume to have act good faith regard belief describe paragraph j 1 i or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii this section if belief be base covered entity actual knowledge reliance credible representation person apparent knowledge authority',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'k standard use disclosure specialized government function',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 military and veteran activity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i Armed Forces personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose protected health information individual who be Armed Forces personnel activity deem necessary appropriate military command authority to assure proper execution military mission if appropriate military authority have publish notice Federal Register follow information',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'a appropriate military command authority and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b purpose which protected health information information be use disclose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii separation discharge military service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity that be component Departments Defense Transportation disclose Department Veterans Affairs DVA protected health information individual who be member Armed Forces separation discharge individual military service purpose determination DVA individual eligibility for or entitlement benefit law administer Secretary Veterans Affairs',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii veteran',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity that be component Department Veterans Affairs use disclose protected health information component Department that determine eligibility for entitlement to that provide benefit law administer Secretary Veterans Affairs',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iv foreign military personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose protected health information individual who be foreign military personnel they appropriate foreign military authority same purpose which use disclosure be permit Armed Forces personnel notice publish Federal Register paragraph k 1 i this section',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 national security and intelligence activity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity disclose protected health information authorize federal official conduct lawful intelligence counter-intelligence other national security activity authorize National Security Act 50 u.s.c. 401 et seq. implement authority e.g. Executive Order 12333',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'3 protective service President other',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity disclose protected health information authorize federal official provision protective service President other person authorize 18 U.S.C. 3056 foreign head state other person authorize 22 U.S.C. 2709 a 3 or to for conduct investigation authorize 18 u.s.c. 871 879',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'4 medical suitability determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity that be component Department State use protected health information to make medical suitability determination disclose whether not not individual be determine to be medically suitable official Department State who need access such information follow purpose',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i purpose required security clearance conduct Executive order 10450 12698',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii necessary to determine worldwide availability availability mandatory service abroad section 101 a 4 504 Foreign Service Act or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii family to accompany Foreign Service member abroad consistent section 101 b 5 904 Foreign Service Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'5 correctional institution other law enforcement custodial situation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i permit disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity disclose correctional institution law enforcement official have lawful custody inmate other individual protected health information such inmate individual if correctional institution such law enforcement official represent that such protected health information be necessary for',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'a provision health care such individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b health safety such individual other inmate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c health safety officer employee of other correctional institution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd health safety such individual officer other person responsible transporting inmate they transfer one institution facility set another',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e law enforcement premise correctional institution and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f administration maintenance safety security good order correctional institution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii permit use',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity that be correctional institution use protected health information individual who be inmate any purpose which such protected health information be disclose',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii no application release',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'purpose this provision individual be no longer inmate when release parole probation supervised release or otherwise be no longer lawful custody',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'6 cover entity that be government program provide public benefit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i health plan that be government program provide public benefit disclose protected health information relate eligibility for enrollment health plan another agency administer government program provide public benefit if sharing sharing eligibility enrollment information such government agency maintenance such information single combined datum system accessible all such government agency be require expressly authorize statute regulation',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity that be government agency administer government program provide public benefit disclose protected health information relate program another cover entity that be government agency administer government program provide public benefit if program serve same similar population disclosure protected health information be necessary to coordinate covered function such program to improve administration management relate covered function such program',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'l standard disclosure worker compensation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity disclose protected health information authorize by extent necessary to comply law relate worker compensation other similar program establish law that provide benefit work-related injury illness regard fault',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.514 other requirement relate use disclosure protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Standard de-identification protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Health information that do not identify individual with respect which there be no reasonable basis to believe that information be use to identify individual be not individually identifiable health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b implementation specification requirement de-identification protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity determine that health information be not individually identifiable health information only if',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 person appropriate knowledge of experience with generally accept statistical scientific principle method render information not individually identifiable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i apply such principle method determine that risk be very small that information be use alone in combination other reasonably available information anticipated recipient to identify individual who be subject information and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii document method result analysis that justify such determination or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 i follow identifier individual or of relative employer household member individual be remove',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'a name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b all geographic subdivision smaller state street address city county precinct zip code they equivalent geocode for initial three digit zip code if to current publicly available datum Bureau Census',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 geographic unit form by combine all zip code same three initial digit contain',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'more 20,000 people and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 initial three digit zip code all such geographic unit contain 20,000 fewer people be change 000',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c all element date except year date directly related individual birth date admission date discharge date date death all age 89 all element date include year indicative such age that such age element be aggregate single category age 90 older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd Telephone number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e fax number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f electronic mail address',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'g social security number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'h medical record number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'I Health plan beneficiary number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'j Account number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'k certificate license number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'l Vehicle identifier serial number license plate number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'm device identifier serial number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'n web Universal Resource Locators url',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'o internet Protocol IP address number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'p biometric identifier finger voice print',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Q full face photographic image any comparable image and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'r any other unique identify number characteristic code as permit paragraph c this section and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity do not have actual knowledge that information be use alone in combination other information to identify individual who be subject information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c implementation specification re-identification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity assign code other means record identification to allow information de-identified this section to be re-identify covered entity provide that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 derivation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'code code code other means record identification be not derive from related information individual be not otherwise capable be translate so as to identify individual and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 security',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity entity do not use disclose code other means record identification any other purpose do not disclose mechanism re-identification',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'd 1 Standard Minimum necessary requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'in order to comply § 164.502 b this section covered entity meet requirement paragraph d 2 through d 5 this section request for use disclosure of protect health information',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification Minimum necessary use protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity identify',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a those person class person as appropriate in its workforce who need access protected health information to carry out they duty and',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b each such person class person category category protected health information which access access be need any condition appropriate such access',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity make reasonable effort to limit access such person class identify paragraph d 2 i a this section protected health information consistent paragraph d 2 i b this section',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 implementation specification Minimum necessary disclosure protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i any type disclosure that it make routine recur basis covered entity implement policy procedure which be standard protocol that limit protected health information disclose amount reasonably necessary to achieve purpose disclosure',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii all other disclosure covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a develop criterion design to limit protected health information disclose information reasonably necessary to accomplish purpose which disclosure be seek and',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b review request disclosure individual basis such criterion',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii covered entity rely if such reliance be reasonable circumstance request disclosure minimum necessary state purpose when',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a make disclosure public official that be permit § 164.512 if public official represent that information request be minimum necessary state purpose s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b information be request another cover entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c information be request professional who be member its workforce be business associate covered entity purpose provide professional service covered entity if professional represent that information request be minimum necessary state purpose s or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd documentation representation that comply applicable requirement § 164.512 i have be provide person request information research purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'4 implementation specification Minimum necessary request protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity limit any request protected health information that which be reasonably necessary to accomplish purpose which request be make when request such information other covered entity',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii request that be make routine recur basis covered entity implement policy procedure which be standard protocol that limit protected health information request amount reasonably necessary to accomplish purpose which request be make',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii all other request covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a develop criterion design to limit request protected health information to information reasonably necessary to accomplish purpose which request be make and',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b review request disclosure individual basis such criterion',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'5 implementation specification other content requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'all use disclosure request which requirement paragraph d this section apply covered entity entity entity not use disclose request entire medical record except when entire medical record be specifically justified amount that be reasonably necessary to accomplish purpose use disclosure request',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'e 1 Standard limited datum set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose limited datum set that meet requirement paragraph e 2 and e 3 this section if covered entity enter datum use agreement limited datum set recipient paragraph e 4 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification limited datum set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'limited datum set be protect health information that exclude follow direct identifier individual or of relative employer household member individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii postal address information other town city State zip code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii Telephone number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv fax number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v electronic mail address',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi Social security number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vii medical record number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'viii Health plan beneficiary number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ix Account number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'x certificate license number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xi Vehicle identifier serial number license plate number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xii device identifier serial number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xiii web Universal Resource Locators url',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xiv internet Protocol IP address number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xv biometric identifier finger voice print and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'xvi full face photographic image any comparable image',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 implementation specification permit purpose use disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity entity use disclose limited datum set paragraph e 1 this section only purpose research public health health care operation',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity use protected health information to create limited datum set that meet requirement paragraph e 2 this section disclose protected health information only business associate such purpose whether not not limited datum set be to be use covered entity',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'4 implementation specification datum use agreement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i agreement require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose limited datum set paragraph e 1 of this section only if the covered entity obtain satisfactory assurance form datum use agreement that meet requirement this section that limited datum set set recipient only use disclose protected health information limited purpose',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii contents',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'datum use agreement covered entity limited datum set recipient must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
