@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'3 Exception inmates',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'inmate does not have right to notice this section requirements this section do not apply correctional institution that is covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b Implementation specifications Content notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Required elements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide notice that that is written plain language that contains elements required this paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i Header',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain following statement header otherwise prominently displayed THIS NOTICE DESCRIBES HOW MEDICAL INFORMATION ABOUT YOU MAY BE USED DISCLOSED HOW YOU CAN GET ACCESS TO THIS INFORMATION',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'PLEASE REVIEW IT CAREFULLY',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Uses disclosures',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A description at least one example types uses disclosures that covered entity is permitted this subpart to make each following purposes treatment payment health care operations',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'B description each other purposes which covered entity entity is permitted required this subpart to use disclose protected health information individual written authorization',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'C If use disclosure any purpose described paragraphs b 1 ii A B this section is prohibited materially limited other applicable law description such use disclosure reflect more stringent law as defined § 160.202 this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'D each purpose described paragraph b 1 ii A or B this section description include sufficient detail to place individual notice uses disclosures that that are permitted required this subpart other applicable law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'E statement that other uses disclosures be made only individual written authorization that individual revoke such authorization as provided § 164.508 b 5',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii Separate statements certain uses disclosures',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If covered entity intends to engage any following activities description required paragraph b 1 ii A this section include separate statement as applicable that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'A covered entity contact individual to provide appointment reminders information treatment alternatives other health-related benefits services that be interest individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B covered entity contact individual to raise funds covered entity or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'C group health plan health insurance issuer HMO group health plan disclose protected health information sponsor plan',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iv Individual rights',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain statement individual rights respect protected health information brief description how individual exercise these rights as follows',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'A right request restrictions certain uses disclosures protected health information as provided § 164.522 a statement that covered entity is not required to agree requested restriction',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'B right to receive confidential communications protected health information as provided § 164.522 b applicable',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,45CFRhipaa
'C right right to inspect copy protected health information as provided § 164.524',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'D right to amend protected health information as provided § 164.526',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'E right to receive accounting disclosures protected health information as provided § 164.528 and',no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'F right individual individual who has agreed to receive notice electronically paragraph c 3 of this section to obtain paper copy notice covered entity request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v Covered entity duties',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A statement that covered entity is required law to maintain privacy protected health information to provide individuals notice its legal duties privacy practices respect protected health information',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'B statement that covered entity is required to abide terms notice currently effect and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'C covered entity to apply change privacy practice that is described notice to protected health information that covered entity entity created received issuing revised notice § 164.530 i 2 ii a statement it reserves right to change terms its notice to make new notice provisions effective all protected health information that it maintains',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'statement also describe how it provide individuals revised notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi Complaints',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain statement that individuals complain covered entity Secretary if they believe their privacy rights have been violated brief description how individual file complaint covered entity statement that individual not be retaliated against for filing complaint',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'vii Contact',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain name title telephone number person office to contact further information as required § 164.530 a 1 ii',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'viii Effective date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain date which notice is first effect which which not be earlier date which notice is printed otherwise published',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 Optional elements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i information required paragraph b 1 of this section if covered entity elects to limit uses disclosures that it is permitted to make this subpart covered entity describe its more limited uses disclosures in its notice provided that covered entity not include its notice limitation affecting its right to make use disclosure that that is required law permitted § 164.512 j 1 i',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity to apply change its more limited uses disclosures protected health information created received issuing revised notice in accordance § 164.530 i 2 ii notice include statements required paragraph b 1 v C this section',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'3 Revisions notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity promptly revise distribute its notice whenever there is material change uses disclosures individual rights covered entity legal duties other privacy practices stated notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'Except when required law material change any term notice not be implemented effective date notice which such material change is reflected',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c Implementation specifications Provision notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity make notice required this section available request any person individuals specified paragraphs c 1 through c 3 this section applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 Specific requirements health plans',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i health plan provide notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A No later compliance date health plan individuals then covered plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B Thereafter time enrollment individuals who are new enrollees and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'C Within 60 days material revision to notice to individuals then covered plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii No less frequently once every three years health plan notify individuals then covered plan availability notice how to obtain notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii health plan satisfies requirements paragraph c 1 of this section notice is provided named insured policy which coverage is provided named insured one more dependents',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iv If health plan has more than one notice it satisfies requirements paragraph c 1 of this section providing notice that is relevant individual other person requesting notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 Specific requirements certain covered health care providers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered health care provider that has direct treatment relationship individual must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i Provide notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A No later date first service delivery service delivered electronically such individual compliance date covered health care provider or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B emergency treatment situation as soon reasonably practicable emergency treatment situation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Except emergency treatment situation make good faith effort to obtain written acknowledgment receipt notice provided accordance paragraph c 2 i this section if not obtained document its good faith efforts to obtain such acknowledgment reason why acknowledgment was not obtained',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii If covered health care provider maintains physical service delivery site',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A Have notice available service delivery site individuals request to take them and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv Whenever notice is revised make notice available request effective date revision promptly comply requirements paragraph c 2 iii this section if applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 Specific requirements electronic notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity entity that maintains web site that provides information covered entity customer services benefits prominently post its notice web site make notice available electronically web site',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity provide notice required this section individual e-mail if individual agrees electronic notice such agreement has not been withdrawn',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'If covered entity knows that e-mail transmission has failed paper copy notice be provided individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'Provision electronic notice covered entity satisfy provision requirements paragraph c this section when timely made accordance paragraph c 1 or 2 of this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii purposes paragraph c 2 i this section if first service delivery individual is delivered electronically covered health care provider provide electronic notice automatically contemporaneously in response individual first request service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'requirements paragraph c 2 ii this section apply electronic notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv individual who is recipient electronic notice retains right to obtain paper copy notice covered entity request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd Implementation specifications Joint notice separate covered entities',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Covered entities that participate in organized health care arrangements comply this section joint notice provided that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 covered entities participating organized health care arrangement agree to abide terms notice respect protected health information created received covered entity part its participation organized health care arrangement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 The joint notice meets implementation specifications paragraph b this section except that statements required this section be altered to reflect fact that notice covers more than one covered entity and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i Describes reasonable specificity covered entities class entities which joint notice applies',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Describes reasonable specificity service delivery sites classes service delivery sites which joint notice applies and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii If applicable states covered entities participating organized health care arrangement share protected health information each other as necessary to carry out treatment payment health care operations relating organized health care arrangement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 covered entities included joint notice provide notice individuals accordance applicable implementation specifications paragraph c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'Provision joint notice individual any one covered entities included in joint notice satisfy provision requirement paragraph c this section respect all others covered joint notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'e Implementation specifications Documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity document compliance notice requirements as required § 164.530 j retaining copies notices issued covered entity if applicable any written acknowledgments receipt notice documentation good faith efforts to obtain such written acknowledgment accordance paragraph c 2 ii this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 164.522 Rights request privacy protection protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a 1 Standard Right individual request restriction uses disclosures',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity permit individual request that covered entity restrict A Uses disclosures protected health information individual to carry out treatment payment health care operations B Disclosures permitted § 164.510 b',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity is not required to agree restriction',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii covered entity entity that agrees restriction paragraph a 1 i this section not use disclose protected health information violation such restriction that if individual who requested restriction is need emergency treatment restricted protected health information is needed to provide emergency treatment covered entity entity use restricted protected health information disclose such information health care provider to provide such treatment individual',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'iv If restricted protected health information is disclosed health care provider emergency treatment paragraph a 1 iii this section covered entity request that such health care provider provider not further use disclose information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'v restriction restriction restriction agreed to covered entity paragraph a this section is not effective this subpart to prevent uses disclosures permitted required § § 164.502 a 2 ii 164.510 a 164.512',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity terminate its agreement restriction if',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i individual agrees to requests termination writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii individual orally agrees termination oral agreement is documented or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii covered entity informs individual that it is terminating its agreement restriction except that such termination is only effective respect protected health information created received after it has so informed individual',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,45CFRhipaa
'3 Implementation specification Documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity that agrees restriction document restriction accordance § 164.530 j',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b 1 Standard Confidential communications requirements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered health care provider provider permit individuals request accommodate reasonable requests individuals to receive communications protected health information covered health care provider alternative means alternative locations',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'ii health plan plan permit individuals request accommodate reasonable requests individuals to receive communications protected health information health plan alternative means alternative locations if individual clearly states that disclosure all part that information endanger individual',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'i covered entity require individual to make request confidential communication described paragraph b 1 of this section writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity condition provision reasonable accommodation on',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A When appropriate information to how payment if any be handled and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B Specification alternative address other method contact',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii covered health care provider not require explanation individual to basis request condition providing communications confidential basis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iv health plan require that request contain statement that disclosure all part information which request pertains endanger individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'§ 164.524 Access individuals protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Standard Access protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Right access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'Except as otherwise provided in paragraph a 2 or a 3 this section individual has right access to inspect obtain copy protected health information individual designated record set for as long as protected health information is maintained in the designated record set except for',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i Psychotherapy notes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Information compiled reasonable anticipation of use in civil criminal administrative action proceeding and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii Protected health information maintained covered entity that is',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A Subject Clinical Laboratory Improvements Amendments 1988 42 U.S.C. 263a to extent provision access individual be prohibited law or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B Exempt Clinical Laboratory Improvements Amendments 1988 42 CFR 493.3 a 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Unreviewable grounds denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity deny individual access providing individual opportunity review following circumstances',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i protected health information is excepted right access paragraph a 1 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity that is correctional institution covered health care provider acting direction correctional institution deny whole part inmate request to obtain copy protected health information if obtaining obtaining such copy jeopardize health safety security custody rehabilitation individual of other inmates safety any officer employee other person correctional institution responsible transporting inmate',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iii individual access to protected health information created obtained covered health care provider course research that includes treatment be temporarily suspended as long as research is progress provided that individual has agreed denial access when consenting to participate research that includes treatment covered health care provider has informed individual that right access be reinstated completion research',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'iv individual access to protected health information that is contained records that are subject Privacy Act 5 U.S.C. 552a be denied if denial access Privacy Act meet requirements that law',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'v individual access be denied if protected health information was obtained someone other health care provider promise confidentiality access requested be reasonably likely to reveal source information',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'3 Reviewable grounds denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity deny individual access provided that individual is given right to have such denials reviewed as required paragraph a 4 of this section the circumstances',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i licensed health care professional has determined exercise professional judgment that access requested is reasonably likely to endanger life physical safety individual another person',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii protected health information makes reference another person unless such other person is health care provider licensed health care professional has determined exercise professional judgment that access requested is reasonably likely to cause substantial harm such other person or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii request access is made individual personal representative licensed health care professional has determined exercise professional judgment that provision access such personal representative is reasonably likely to cause substantial harm individual another person',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 Review denial access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If access is denied ground permitted paragraph a 3 of this section individual has right to have denial reviewed licensed health care professional who is designated covered entity to act reviewing official who did not participate original decision to deny',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity entity provide deny access determination reviewing official paragraph d 4 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b Implementation specifications Requests access timely action',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 Individual \'s request access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity permit individual request access to inspect to obtain copy protected health information individual that is maintained designated record set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity require individuals to make requests access writing provided that it informs individuals such requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 Timely action covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i Except as provided paragraph b 2 ii this section covered entity act request access no later than 30 days receipt request as follows',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'A If covered entity grants request whole part it it inform individual acceptance request provide access requested accordance paragraph c this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'B If covered entity denies request whole part it provide individual written denial paragraph d this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii If request access is protected health information that that is not maintained accessible covered entity on-site covered entity take action required paragraph b 2 i this section by no later 60 days receipt such request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii If covered entity is unable to take action required paragraph b 2 i A B this section time required paragraph b 2 i or ii this section as applicable covered entity extend time such actions no more than 30 days provided that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'A covered entity time limit set paragraph b 2 i or ii this section as applicable provides individual written statement reasons delay date which covered entity complete its action request and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'B covered entity have only one such extension time action request access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c Implementation specifications Provision access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If covered entity provides individual access whole part protected health information covered entity comply following requirements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 Providing access requested',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide access access requested individuals inspection obtaining copy both protected health information them designated record sets',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'If same protected health information that is subject request access is maintained more than one designated record set more than one location covered entity need only produce protected health information once response request access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 Form access requested',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i covered entity provide individual access protected health information form format requested individual if it is readily producible such form format if not in readable hard copy form such other form format as agreed to covered entity individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii covered entity provide individual summary protected health information requested providing access protected health information provide explanation protected health information which access has been provided if',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'A individual agrees advance such summary explanation and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'B individual agrees advance fees imposed if any covered entity such summary explanation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 Time manner access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide access requested individual timely manner as required paragraph b 2 of this section arranging individual convenient time place to inspect obtain copy protected health information mailing copy protected health information individual request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity discuss scope format other aspects request access individual as necessary to facilitate timely provision access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 Fees',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If individual requests copy protected health information agrees summary explanation such information covered entity impose reasonable cost-based fee provided that fee includes only cost of',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i Copying cost supplies for labor copying protected health information requested individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii Postage when individual has requested copy summary explanation be mailed and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii Preparing explanation summary protected health information if agreed to individual as required paragraph c 2 ii this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd Implementation specifications Denial access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If covered entity denies access in whole in part protected health information covered entity comply following requirements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 Making other information accessible',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity extent possible give individual access any other protected health information requested excluding protected health information to which covered entity has ground to deny access',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 Denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide timely written denial individual paragraph b 2 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'denial denial be plain language contain',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i basis denial',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii If applicable statement individual review rights paragraph a 4 of this section including description how individual exercise such review rights and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii description how individual complain covered entity pursuant complaint procedures § 164.530 d Secretary procedures § 160.306',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'description include name title telephone number contact person office designated § 164.530 a 1 ii',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'3 Other responsibility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If covered entity does not maintain protected health information that is subject individual request access covered entity knows where requested information is maintained covered entity inform individual where to direct request access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 Review denial requested',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'If individual has requested review of denial paragraph a 4 of this section covered entity designate licensed health care professional who was not directly involved denial to review decision to deny access',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity promptly refer request review such designated reviewing official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'designated reviewing official determine reasonable period time whether not not to deny access requested on standards paragraph a 3 this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'covered entity entity promptly provide written notice individual determination the designated reviewing official take other action as required this section to carry out the designated reviewing official determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'e Implementation specification Documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity document the following retain documentation as required § 164.530 j',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 The designated record sets that are subject to access individuals and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
